,Geo_FIPS,Census Tract #,Median Contract Rent,Median Monthly Housing Costs,Total Renter Housing Units,"less than $20,000","20,000 to 34,999","35,000 To 49,999","50,000 To 74,999","less than 20,000 proportion","20,000 to 34,999 proportion","35,000 To 49,999 proportion","50,000 To 74,999 proportion",STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry,Housing Burden Index
2223,06037910403,Census Tract 9104.03,801.0,927.0,517,161,151,25,0,0.3114119922630561,0.29206963249516443,0.048355899419729204,0.0,06,037,910403,1400000US06037910403,06037910403,9104.03,CT,1255900,0,"POLYGON ((-118.133533 34.581216, -118.13046299999999 34.579929, -118.120701 34.579702999999995, -118.118195 34.579485, -118.11744 34.579496999999996, -118.116326 34.572579, -118.129352 34.572482, -118.129865 34.572464, -118.133314 34.571869, -118.133533 34.581216))",47.5
2224,06037910404,Census Tract 9104.04,1238.0,1366.0,454,88,101,18,31,0.19383259911894274,0.22246696035242292,0.039647577092511016,0.06828193832599119,06,037,910404,1400000US06037910404,06037910404,9104.04,CT,2574167,1936,"POLYGON ((-118.133314 34.571869, -118.129865 34.572464, -118.129352 34.572482, -118.116326 34.572579, -118.115832 34.569567, -118.114886 34.563088, -118.115279 34.557989, -118.120397 34.557942, -118.123796 34.557936, -118.129364 34.557924, -118.13028800000001 34.557919999999996, -118.131052 34.557916999999996, -118.132201 34.557913, -118.133127 34.56679, -118.133314 34.571869))",22.1
2225,06037910501,Census Tract 9105.01,769.0,867.0,1958,825,329,123,19,0.42134831460674155,0.16802860061287028,0.06281920326864147,0.009703779366700716,06,037,910501,1400000US06037910501,06037910501,9105.01,CT,1496703,0,"POLYGON ((-118.118308 34.587237, -118.11782099999999 34.587284, -118.112005 34.587314, -118.10766100000001 34.587336, -118.107471 34.579594, -118.10736299999999 34.572631, -118.108429 34.572624, -118.111741 34.572612, -118.116326 34.572579, -118.11744 34.579496999999996, -118.118658 34.58717, -118.118308 34.587237))",40.6
2226,06037910502,Census Tract 9105.02,935.0,1074.0,802,207,144,153,0,0.2581047381546135,0.17955112219451372,0.19077306733167082,0.0,06,037,910502,1400000US06037910502,06037910502,9105.02,CT,2003733,0,"POLYGON ((-118.10766100000001 34.587336, -118.09427099999999 34.587429, -118.094109 34.579752, -118.093959 34.572708, -118.10287 34.57266, -118.10736299999999 34.572631, -118.107471 34.579594, -118.10766100000001 34.587336))",24.7
2227,06037910504,Census Tract 9105.04,1154.0,1306.0,449,117,99,0,27,0.26057906458797325,0.22048997772828507,0.0,0.060133630289532294,06,037,910504,1400000US06037910504,06037910504,9105.04,CT,1589442,0,"POLYGON ((-118.116326 34.572579, -118.111741 34.572612, -118.108429 34.572624, -118.10736299999999 34.572631, -118.10287 34.57266, -118.093959 34.572708, -118.093943 34.569074, -118.093926 34.565667999999995, -118.093924 34.565374, -118.105189 34.565332999999995, -118.107046 34.56546, -118.108412 34.566091, -118.108276 34.563896, -118.114636 34.567077999999995, -118.115832 34.569567, -118.116326 34.572579))",22.8
2228,06037910505,Census Tract 9105.05,1188.0,1425.0,162,30,39,14,0,0.18518518518518517,0.24074074074074073,0.08641975308641975,0.0,06,037,910505,1400000US06037910505,06037910505,9105.05,CT,1608394,2252,"POLYGON ((-118.115832 34.569567, -118.114636 34.567077999999995, -118.108276 34.563896, -118.108412 34.566091, -118.107046 34.56546, -118.105189 34.565332999999995, -118.093924 34.565374, -118.093908 34.561717, -118.093895 34.55907, -118.091336 34.558064, -118.096509 34.558420999999996, -118.101938 34.558029, -118.11426900000001 34.557994, -118.115279 34.557989, -118.114886 34.563088, -118.115832 34.569567))",27.2
2229,06037910601,Census Tract 9106.01,1183.0,1293.0,443,203,80,17,24,0.4582392776523702,0.18058690744920994,0.03837471783295711,0.05417607223476298,06,037,910601,1400000US06037910601,06037910601,9106.01,CT,2654859,2250,"POLYGON ((-118.09427099999999 34.587429, -118.080752 34.587468, -118.071463 34.587469, -118.058464 34.587436, -118.058341 34.580248, -118.067314 34.580194, -118.071384 34.580205, -118.08067 34.580182, -118.092723 34.580011, -118.094109 34.579752, -118.09427099999999 34.587429))",29.6
2230,06037910602,Census Tract 9106.02,1112.0,1143.0,800,144,133,150,0,0.18,0.16625,0.1875,0.0,06,037,910602,1400000US06037910602,06037910602,9106.02,CT,1998576,2002,"POLYGON ((-118.094109 34.579752, -118.092723 34.580011, -118.08067 34.580182, -118.071384 34.580205, -118.067314 34.580194, -118.067279 34.572986, -118.07616 34.572806, -118.084976 34.572739, -118.093959 34.572708, -118.094109 34.579752))",21.0
2231,06037910603,Census Tract 9106.03,1083.0,1340.0,865,236,173,39,55,0.2728323699421965,0.2,0.04508670520231214,0.06358381502890173,06,037,910603,1400000US06037910603,06037910603,9106.03,CT,2630523,0,"POLYGON ((-118.093959 34.572708, -118.084976 34.572739, -118.07616 34.572806, -118.076216 34.565635, -118.076274 34.558113999999996, -118.084852 34.558084, -118.087628 34.558074999999995, -118.091336 34.558064, -118.093895 34.55907, -118.093908 34.561717, -118.093924 34.565374, -118.093926 34.565667999999995, -118.093943 34.569074, -118.093959 34.572708))",26.4
2232,06037910605,Census Tract 9106.05,1330.0,1392.0,467,89,36,59,71,0.1905781584582441,0.07708779443254818,0.12633832976445397,0.15203426124197003,06,037,910605,1400000US06037910605,06037910605,9106.05,CT,1343334,6658,"POLYGON ((-118.07616 34.572806, -118.067279 34.572986, -118.058225 34.573208, -118.058306 34.565649, -118.062539 34.565622, -118.067228 34.565591, -118.075062 34.565542, -118.076216 34.565635, -118.07616 34.572806))",23.7
2233,06037910606,Census Tract 9106.06,1210.0,1346.0,274,53,25,33,23,0.19343065693430658,0.09124087591240876,0.12043795620437957,0.08394160583941605,06,037,910606,1400000US06037910606,06037910606,9106.06,CT,1365453,0,"POLYGON ((-118.076216 34.565635, -118.075062 34.565542, -118.067228 34.565591, -118.062539 34.565622, -118.058306 34.565649, -118.058472 34.558085999999996, -118.058571 34.558085999999996, -118.062607 34.558095, -118.067356 34.5581, -118.076274 34.558113999999996, -118.076216 34.565635))",32.9
2234,06037910705,Census Tract 9107.05,1539.0,1713.0,460,62,20,106,44,0.13478260869565217,0.043478260869565216,0.23043478260869565,0.09565217391304348,06,037,910705,1400000US06037910705,06037910705,9107.05,CT,5731020,12334,"POLYGON ((-118.031768 34.579839, -118.022869 34.579819, -118.00496799999999 34.579572, -118.004917 34.565718, -118.005086 34.564761, -118.00630699999999 34.56297, -118.009326 34.560266, -118.010086 34.557955, -118.010086 34.557763, -118.015511 34.557824, -118.031607 34.557981, -118.031716 34.565295, -118.03169199999999 34.572573, -118.031768 34.579839))",16.4
2235,06037910706,Census Tract 9107.06,1335.0,1481.0,421,70,60,69,11,0.166270783847981,0.14251781472684086,0.16389548693586697,0.026128266033254157,06,037,910706,1400000US06037910706,06037910706,9107.06,CT,20862880,137079,"POLYGON ((-118.045253 34.558062, -118.040769 34.558057999999996, -118.031607 34.557981, -118.015511 34.557824, -118.010086 34.557763, -118.010086 34.557955, -118.009326 34.560266, -118.00630699999999 34.56297, -118.005086 34.564761, -118.004917 34.565718, -118.00496799999999 34.579572, -117.995945 34.579651, -117.98697899999999 34.579733, -117.975639 34.579743, -117.974338 34.577245999999995, -117.973649 34.572282, -117.974384 34.568002, -117.973986 34.565933, -117.97528299999999 34.564051, -117.976315 34.561368, -117.977426 34.559846, -117.977771 34.557949, -117.978084 34.554033, -117.980148 34.551669, -117.98147 34.550849, -117.981888 34.550591, -117.984514 34.547815, -117.984904 34.547179, -117.985167 34.546572999999995, -117.985636 34.54555, -117.986244 34.544674, -117.986536 34.544253999999995, -117.987753 34.542851999999996, -117.988163 34.542356, -117.988485 34.541965999999995, -117.992111 34.539052999999996, -117.993724 34.537378, -117.994913 34.535553, -117.996122 34.533268, -117.996903 34.531999, -117.99778 34.530274, -118.001012 34.528321, -118.001279 34.528138, -118.001788 34.527701, -118.001945 34.52742, -118.002101 34.526736, -118.002036 34.526044, -118.00188299999999 34.525355, -118.00192200000001 34.524595999999995, -118.002872 34.521941, -118.002494 34.521117, -118.003598 34.521226999999996, -118.005776 34.52148, -118.007464 34.522166, -118.00888499999999 34.523415, -118.014106 34.531015, -118.020513 34.535719, -118.027713 34.540912999999996, -118.030372 34.542729, -118.034271 34.542724, -118.04524599999999 34.54271, -118.044916 34.553703999999996, -118.045289 34.558062, -118.045253 34.558062))",16.7
2236,06037910707,Census Tract 9107.07,1098.0,1285.0,659,181,64,128,52,0.2746585735963581,0.09711684370257967,0.19423368740515934,0.07890743550834597,06,037,910707,1400000US06037910707,06037910707,9107.07,CT,6663464,55480,"POLYGON ((-118.115279 34.557989, -118.11426900000001 34.557994, -118.101938 34.558029, -118.096509 34.558420999999996, -118.091336 34.558064, -118.087628 34.558074999999995, -118.084852 34.558084, -118.085059 34.556545, -118.085813 34.554907, -118.08639099999999 34.553177, -118.08438100000001 34.548173999999996, -118.083956 34.539387, -118.082525 34.537946, -118.084431 34.535942999999996, -118.085397 34.535016999999996, -118.092203 34.528076999999996, -118.09763 34.529655999999996, -118.100122 34.532148, -118.103165 34.535896, -118.113737 34.550598, -118.114453 34.55273, -118.114381 34.554975, -118.115279 34.557989))",23.3
2237,06037910709,Census Tract 9107.09,1976.0,2077.0,47,0,0,0,0,0.0,0.0,0.0,0.0,06,037,910709,1400000US06037910709,06037910709,9107.09,CT,14507965,145592,"POLYGON ((-118.085397 34.535016999999996, -118.084431 34.535942999999996, -118.082525 34.537946, -118.079202 34.540403999999995, -118.073436 34.541726, -118.067716 34.542676, -118.058519 34.542722, -118.04962499999999 34.542714, -118.04524599999999 34.54271, -118.034271 34.542724, -118.030372 34.542729, -118.027713 34.540912999999996, -118.020513 34.535719, -118.014106 34.531015, -118.00888499999999 34.523415, -118.007464 34.522166, -118.005776 34.52148, -118.003598 34.521226999999996, -118.003097 34.517007, -118.003377 34.515193, -118.003172 34.514230999999995, -118.004228 34.512825, -118.005763 34.511939999999996, -118.009748 34.51199, -118.012427 34.512432, -118.017312 34.512527, -118.022292 34.511562, -118.022824 34.509858, -118.02560000000001 34.508249, -118.030366 34.505927, -118.029557 34.508327, -118.029617 34.510346, -118.030496 34.514717, -118.032697 34.51571, -118.03571099999999 34.517807999999995, -118.045197 34.52183, -118.048355 34.523900000000005, -118.055723 34.527583, -118.057487 34.528101, -118.071556 34.528151, -118.07158799999999 34.529135, -118.076595 34.532655, -118.07969 34.533411, -118.080911 34.534298, -118.084464 34.533656, -118.085397 34.535016999999996))",17.9
2238,06037910711,Census Tract 9107.11,1233.0,1432.0,527,104,53,152,44,0.19734345351043645,0.10056925996204934,0.2884250474383302,0.08349146110056926,06,037,910711,1400000US06037910711,06037910711,9107.11,CT,3591197,23407,"POLYGON ((-118.067314 34.580194, -118.058341 34.580248, -118.048183 34.580146, -118.046746 34.579797, -118.045707 34.579043, -118.045157 34.578097, -118.044986 34.572796, -118.045089 34.565429, -118.045198 34.558462999999996, -118.045253 34.558062, -118.045289 34.558062, -118.058472 34.558085999999996, -118.058306 34.565649, -118.058225 34.573208, -118.067279 34.572986, -118.067314 34.580194))",28.8
2239,06037910712,Census Tract 9107.12,1496.0,1655.0,123,8,17,13,33,0.06504065040650407,0.13821138211382114,0.10569105691056911,0.2682926829268293,06,037,910712,1400000US06037910712,06037910712,9107.12,CT,2061614,9189,"POLYGON ((-118.058571 34.558085999999996, -118.058472 34.558085999999996, -118.045289 34.558062, -118.044916 34.553703999999996, -118.04524599999999 34.54271, -118.04962499999999 34.542714, -118.058519 34.542722, -118.058515 34.547878, -118.058571 34.558085999999996))",20.0
2240,06037910713,Census Tract 9107.13,1384.0,1549.0,250,27,53,17,48,0.108,0.212,0.068,0.192,06,037,910713,1400000US06037910713,06037910713,9107.13,CT,1994639,1602,"POLYGON ((-118.048183 34.580146, -118.031768 34.579839, -118.03169199999999 34.572573, -118.031716 34.565295, -118.040684 34.565356, -118.045089 34.565429, -118.044986 34.572796, -118.045157 34.578097, -118.045707 34.579043, -118.046746 34.579797, -118.048183 34.580146))",18.8
2241,06037910714,Census Tract 9107.14,1263.0,1459.0,312,35,81,76,33,0.11217948717948718,0.25961538461538464,0.24358974358974358,0.10576923076923077,06,037,910714,1400000US06037910714,06037910714,9107.14,CT,1003314,651,"POLYGON ((-118.045198 34.558462999999996, -118.045089 34.565429, -118.040684 34.565356, -118.031716 34.565295, -118.031607 34.557981, -118.040769 34.558057999999996, -118.045253 34.558062, -118.045198 34.558462999999996))",19.4
2242,06037910715,Census Tract 9107.15,1167.0,1398.0,586,146,116,37,57,0.24914675767918087,0.19795221843003413,0.06313993174061433,0.09726962457337884,06,037,910715,1400000US06037910715,06037910715,9107.15,CT,1986480,985,"POLYGON ((-118.085059 34.556545, -118.084852 34.558084, -118.076274 34.558113999999996, -118.067356 34.5581, -118.062607 34.558095, -118.058571 34.558085999999996, -118.058515 34.547878, -118.06739400000001 34.549301, -118.076178 34.551781999999996, -118.085813 34.554907, -118.085059 34.556545))",21.6
2243,06037910716,Census Tract 9107.16,1447.0,1535.0,480,94,79,77,53,0.19583333333333333,0.16458333333333333,0.16041666666666668,0.11041666666666666,06,037,910716,1400000US06037910716,06037910716,9107.16,CT,2452287,15014,"POLYGON ((-118.085813 34.554907, -118.076178 34.551781999999996, -118.06739400000001 34.549301, -118.058515 34.547878, -118.058519 34.542722, -118.067716 34.542676, -118.073436 34.541726, -118.079202 34.540403999999995, -118.082525 34.537946, -118.083956 34.539387, -118.08438100000001 34.548173999999996, -118.08639099999999 34.553177, -118.085813 34.554907))",10.0
2244,06037910804,Census Tract 9108.04,1375.0,2149.0,109,42,0,0,36,0.3853211009174312,0.0,0.0,0.3302752293577982,06,037,910804,1400000US06037910804,06037910804,9108.04,CT,65187643,0,"POLYGON ((-118.256149 34.538638999999996, -118.255984 34.538804, -118.255646 34.538926, -118.255506 34.539193, -118.255399 34.53929, -118.252308 34.542697, -118.252971 34.545344, -118.25109499999999 34.54548, -118.250612 34.546861, -118.251452 34.54886, -118.247872 34.549242, -118.249084 34.550585, -118.247585 34.551581, -118.247535 34.553194, -118.24276499999999 34.553975, -118.239428 34.555169, -118.239033 34.556422999999995, -118.234132 34.556650999999995, -118.229873 34.557795999999996, -118.227797 34.560547, -118.224931 34.563254, -118.224162 34.563793, -118.216789 34.564311, -118.214311 34.565402, -118.21012 34.565353, -118.208794 34.56727, -118.206827 34.567935, -118.204489 34.570052, -118.201971 34.57152, -118.197408 34.572554, -118.183767 34.558236, -118.18337199999999 34.557821, -118.154568 34.527785, -118.153176 34.526334, -118.152867 34.526314, -118.152587 34.526156, -118.152365 34.526216999999995, -118.15064 34.524411, -118.150237 34.524391, -118.14783299999999 34.522193, -118.145521 34.521173999999995, -118.145223 34.519911, -118.142554 34.518581999999995, -118.143569 34.517931, -118.146333 34.516906, -118.146288 34.513327, -118.143046 34.509355, -118.140267 34.508852999999995, -118.136023 34.505908999999996, -118.129138 34.505718, -118.119366 34.502221999999996, -118.118625 34.502186, -118.11927 34.501621, -118.12258800000001 34.497869, -118.127222 34.492699, -118.130669 34.491261, -118.134751 34.490432999999996, -118.13704 34.489487, -118.141207 34.486514, -118.144162 34.485523, -118.153422 34.485158, -118.15615199999999 34.485486, -118.158036 34.486118, -118.171294 34.492729, -118.173079 34.493145, -118.17472000000001 34.493100999999996, -118.177757 34.492309999999996, -118.18082 34.492134, -118.186511 34.493049, -118.18851000000001 34.493082, -118.19824 34.491451, -118.201234 34.490975999999996, -118.203988 34.490997, -118.206338 34.491558999999995, -118.216133 34.49516, -118.222895 34.49902, -118.22807 34.500468, -118.229158 34.503195999999996, -118.23989 34.516923, -118.24633299999999 34.521543, -118.247767 34.522104999999996, -118.246893 34.525661, -118.249253 34.527100000000004, -118.248535 34.528391, -118.247642 34.528082, -118.249019 34.530944999999996, -118.248074 34.532004, -118.249189 34.531569999999995, -118.251307 34.53233, -118.251701 34.535036, -118.251207 34.536086, -118.252473 34.536674999999995, -118.25459599999999 34.536373999999995, -118.255464 34.537043, -118.255461 34.537825, -118.255608 34.538002, -118.255683 34.538196, -118.256034 34.538319, -118.256157 34.5385, -118.256149 34.538638999999996))",11.7
2245,06037910805,Census Tract 9108.05,,2162.0,149,27,43,0,0,0.18120805369127516,0.28859060402684567,0.0,0.0,06,037,910805,1400000US06037910805,06037910805,9108.05,CT,110063439,87717,"POLYGON ((-118.340136 34.435956, -118.339246 34.436645, -118.338308 34.437113, -118.3357 34.437622999999995, -118.333478 34.439077999999995, -118.333708 34.441675, -118.333347 34.443436999999996, -118.33433600000001 34.446315, -118.334205 34.448471999999995, -118.333098 34.45078, -118.33419599999999 34.454558999999996, -118.330339 34.458521999999995, -118.330088 34.460046, -118.328537 34.461684999999996, -118.329184 34.46329, -118.329713 34.466516, -118.325646 34.466787, -118.322519 34.467991, -118.319144 34.470636999999996, -118.317409 34.471567, -118.31162 34.472713999999996, -118.299135 34.478816, -118.296716 34.479757, -118.29109 34.480592, -118.289942 34.481032, -118.289024 34.481608, -118.28697199999999 34.484159, -118.28665 34.487432, -118.28607099999999 34.489656, -118.285211 34.490817, -118.282961 34.492301, -118.272488 34.49648, -118.270791 34.496987, -118.260558 34.498453, -118.258381 34.499395, -118.255633 34.501779, -118.25318899999999 34.503958, -118.250272 34.505075999999995, -118.247283 34.504939, -118.22807 34.500468, -118.222895 34.49902, -118.216133 34.49516, -118.206338 34.491558999999995, -118.203988 34.490997, -118.201234 34.490975999999996, -118.19824 34.491451, -118.18851000000001 34.493082, -118.186511 34.493049, -118.18082 34.492134, -118.177757 34.492309999999996, -118.17472000000001 34.493100999999996, -118.173079 34.493145, -118.171294 34.492729, -118.158036 34.486118, -118.15615199999999 34.485486, -118.153422 34.485158, -118.144162 34.485523, -118.141207 34.486514, -118.13704 34.489487, -118.134751 34.490432999999996, -118.130669 34.491261, -118.127222 34.492699, -118.12258800000001 34.497869, -118.11927 34.501621, -118.118625 34.502186, -118.114026 34.506074, -118.111114 34.509223999999996, -118.110683 34.508614, -118.110569 34.507795, -118.11313200000001 34.503813, -118.115127 34.496883, -118.115096 34.49514, -118.114919 34.493322, -118.117748 34.480633999999995, -118.118282 34.477703999999996, -118.115711 34.473774, -118.113665 34.466212999999996, -118.118707 34.466262, -118.14847499999999 34.466101, -118.14862 34.465633, -118.14911599999999 34.451954, -118.154431 34.451935, -118.184744 34.453700000000005, -118.184893 34.440492, -118.184259 34.428036, -118.198752 34.428559, -118.21444 34.423269999999995, -118.250056 34.422964, -118.253581 34.423027, -118.253545 34.431565, -118.253753 34.43748, -118.26504 34.437607, -118.269263 34.438518, -118.272897 34.437432, -118.289762 34.437413, -118.291808 34.43741, -118.299712 34.437923, -118.306369 34.437714, -118.306495 34.440323, -118.307909 34.44068, -118.311386 34.439949999999996, -118.313319 34.438607, -118.316887 34.438038, -118.319841 34.436505, -118.322153 34.436655, -118.32392899999999 34.438569, -118.323946 34.437826, -118.325705 34.43746, -118.335348 34.435624, -118.339805 34.435936999999996, -118.340136 34.435956))",15.7
2246,06037910807,Census Tract 9108.07,2272.0,2256.0,484,38,0,34,81,0.07851239669421488,0.0,0.07024793388429752,0.16735537190082644,06,037,910807,1400000US06037910807,06037910807,9108.07,CT,5510455,0,"POLYGON ((-118.423689 34.426905999999995, -118.423067 34.429714, -118.41976199999999 34.432822, -118.417549 34.437014, -118.417681 34.439062, -118.418724 34.440070999999996, -118.419078 34.443794, -118.42038 34.444643, -118.421037 34.447973999999995, -118.42360000000001 34.449802999999996, -118.42345 34.449962, -118.422826 34.450648, -118.422597 34.450936, -118.42173 34.452171, -118.420263 34.454322, -118.419349 34.455670999999995, -118.416874 34.454477, -118.413767 34.454101, -118.412955 34.452979, -118.409556 34.453434, -118.406888 34.455323, -118.402794 34.455926, -118.402794 34.454428, -118.40033700000001 34.453421999999996, -118.399332 34.452356, -118.400261 34.45137, -118.400417 34.449594999999995, -118.400223 34.448361999999996, -118.399741 34.447884, -118.401988 34.446841, -118.403648 34.444795, -118.400309 34.442713, -118.398053 34.440286, -118.398777 34.436422, -118.400589 34.43349, -118.399624 34.430662, -118.399439 34.430374, -118.402377 34.42908, -118.404197 34.428473, -118.408621 34.427681, -118.415199 34.427721999999996, -118.418264 34.427429, -118.42362 34.425114, -118.423689 34.426905999999995))",11.4
2247,06037910808,Census Tract 9108.08,1882.0,2137.0,55,0,0,9,0,0.0,0.0,0.16363636363636364,0.0,06,037,910808,1400000US06037910808,06037910808,9108.08,CT,10767877,587,"POLYGON ((-118.419349 34.455670999999995, -118.414181 34.461425999999996, -118.410656 34.464335, -118.407729 34.465196, -118.407135 34.465312, -118.406913 34.465368, -118.406324 34.465514999999996, -118.400733 34.467659, -118.397774 34.46886, -118.39670699999999 34.469556, -118.394758 34.471086, -118.392832 34.472611, -118.392022 34.473301, -118.389517 34.476881999999996, -118.388273 34.481243, -118.387137 34.481851, -118.382863 34.481705999999996, -118.378563 34.480785, -118.377512 34.481201, -118.374157 34.482728, -118.373301 34.482783, -118.367609 34.478722, -118.365688 34.47884, -118.36701 34.474149, -118.366676 34.471689, -118.367766 34.469392, -118.371047 34.467306, -118.370873 34.466471, -118.372404 34.464525, -118.372206 34.463152, -118.373366 34.461786, -118.375685 34.460097, -118.376051 34.459212, -118.378577 34.457926, -118.379783 34.456202, -118.382316 34.455411999999995, -118.384742 34.45238, -118.388093 34.449836, -118.388758 34.448631999999996, -118.393188 34.441866999999995, -118.393241 34.436229, -118.392561 34.434796, -118.396069 34.43232, -118.399624 34.430662, -118.400589 34.43349, -118.398777 34.436422, -118.398053 34.440286, -118.400309 34.442713, -118.403648 34.444795, -118.401988 34.446841, -118.399741 34.447884, -118.400223 34.448361999999996, -118.400417 34.449594999999995, -118.400261 34.45137, -118.399332 34.452356, -118.40033700000001 34.453421999999996, -118.402794 34.454428, -118.402794 34.455926, -118.406888 34.455323, -118.409556 34.453434, -118.412955 34.452979, -118.413767 34.454101, -118.416874 34.454477, -118.419349 34.455670999999995))",6.3
2248,06037910809,Census Tract 9108.09,,3705.0,26,6,0,0,0,0.23076923076923078,0.0,0.0,0.0,06,037,910809,1400000US06037910809,06037910809,9108.09,CT,12113705,4453,"POLYGON ((-118.42362 34.425114, -118.418264 34.427429, -118.415199 34.427721999999996, -118.408621 34.427681, -118.404197 34.428473, -118.402377 34.42908, -118.399439 34.430374, -118.399624 34.430662, -118.396069 34.43232, -118.392561 34.434796, -118.388862 34.435325, -118.386832 34.434497, -118.38496599999999 34.433116, -118.379637 34.431007, -118.378465 34.430991999999996, -118.376175 34.423911, -118.39762400000001 34.424155, -118.397696 34.414575, -118.397239 34.38119, -118.405289 34.380956, -118.405275 34.380621, -118.405605 34.380727, -118.408374 34.380469, -118.41119499999999 34.379284, -118.412724 34.379431, -118.413348 34.381184, -118.413833 34.383061, -118.413662 34.385177, -118.415063 34.394799, -118.41510199999999 34.39689, -118.416713 34.400518, -118.41834399999999 34.402021, -118.420339 34.40652, -118.42009 34.412465, -118.421459 34.416106, -118.423035 34.418557, -118.42345399999999 34.419112999999996, -118.42362 34.425114))",13.1
2249,06037910810,Census Tract 9108.10,,2902.0,71,0,0,16,0,0.0,0.0,0.22535211267605634,0.0,06,037,910810,1400000US06037910810,06037910810,9108.10,CT,23831090,7265,"POLYGON ((-118.393188 34.441866999999995, -118.388758 34.448631999999996, -118.388093 34.449836, -118.384742 34.45238, -118.382316 34.455411999999995, -118.379783 34.456202, -118.378577 34.457926, -118.376051 34.459212, -118.375685 34.460097, -118.373366 34.461786, -118.372206 34.463152, -118.372404 34.464525, -118.370873 34.466471, -118.371047 34.467306, -118.367766 34.469392, -118.366676 34.471689, -118.36701 34.474149, -118.365688 34.47884, -118.362633 34.479015, -118.358124 34.478294, -118.35448 34.476794, -118.35030499999999 34.477195, -118.347594 34.479437, -118.343534 34.481815, -118.34172699999999 34.482006999999996, -118.339075 34.483979, -118.332319 34.485487, -118.330739 34.485471, -118.330869 34.478288, -118.32987 34.475808, -118.330578 34.473344, -118.331795 34.471934, -118.330955 34.470076999999996, -118.330579 34.468205, -118.32995199999999 34.466985, -118.329713 34.466516, -118.329184 34.46329, -118.328537 34.461684999999996, -118.330088 34.460046, -118.330339 34.458521999999995, -118.33419599999999 34.454558999999996, -118.333098 34.45078, -118.334205 34.448471999999995, -118.33433600000001 34.446315, -118.333347 34.443436999999996, -118.333708 34.441675, -118.333478 34.439077999999995, -118.3357 34.437622999999995, -118.338308 34.437113, -118.339246 34.436645, -118.340136 34.435956, -118.341483 34.435088, -118.342129 34.428613, -118.356056 34.429941, -118.356364 34.430395, -118.359703 34.430763, -118.378465 34.430991999999996, -118.379637 34.431007, -118.38496599999999 34.433116, -118.386832 34.434497, -118.388862 34.435325, -118.392561 34.434796, -118.393241 34.436229, -118.393188 34.441866999999995))",9.5
