Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A10032_001,SE_A10032_002,SE_A10032_003,SE_A10032_004,SE_A10032_005,SE_A10032_006,SE_A10032_007,SE_A10032_008,SE_A10032_009,SE_A10032_010,SE_A10032_011,SE_A10032_012,PCT_SE_A10032_002,PCT_SE_A10032_003,PCT_SE_A10032_004,PCT_SE_A10032_005,PCT_SE_A10032_006,PCT_SE_A10032_007,PCT_SE_A10032_008,PCT_SE_A10032_009,PCT_SE_A10032_010,PCT_SE_A10032_011,PCT_SE_A10032_012
6037701701,14000US06037701701,Census Tract 7017.01,"Census Tract 7017.01, Los Angeles County, California",ca,140,0,ACSSF,5999,,,,,6,37,,,,701701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909,174,96,78,69,170,1000,301,117,78,0,0,9.11,5.03,4.09,3.61,8.91,52.38,15.77,6.13,4.09,0,0
6037701702,14000US06037701702,Census Tract 7017.02,"Census Tract 7017.02, Los Angeles County, California",ca,140,0,ACSSF,6000,,,,,6,37,,,,701702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2096,151,117,34,54,62,635,655,228,311,0,0,7.2,5.58,1.62,2.58,2.96,30.3,31.25,10.88,14.84,0,0
6037701801,14000US06037701801,Census Tract 7018.01,"Census Tract 7018.01, Los Angeles County, California",ca,140,0,ACSSF,6001,,,,,6,37,,,,701801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2840,556,475,81,13,384,448,426,372,571,70,0,19.58,16.73,2.85,0.46,13.52,15.77,15,13.1,20.11,2.46,0
6037701802,14000US06037701802,Census Tract 7018.02,"Census Tract 7018.02, Los Angeles County, California",ca,140,0,ACSSF,6002,,,,,6,37,,,,701802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1897,393,279,114,93,215,870,244,73,9,0,0,20.72,14.71,6.01,4.9,11.33,45.86,12.86,3.85,0.47,0,0
6037701902,14000US06037701902,Census Tract 7019.02,"Census Tract 7019.02, Los Angeles County, California",ca,140,0,ACSSF,6003,,,,,6,37,,,,701902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3637,97,97,0,0,41,38,228,1450,1783,0,0,2.67,2.67,0,0,1.13,1.04,6.27,39.87,49.02,0,0
6037702002,14000US06037702002,Census Tract 7020.02,"Census Tract 7020.02, Los Angeles County, California",ca,140,0,ACSSF,6004,,,,,6,37,,,,702002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3826,561,349,212,74,517,619,610,836,609,0,0,14.66,9.12,5.54,1.93,13.51,16.18,15.94,21.85,15.92,0,0
6037702102,14000US06037702102,Census Tract 7021.02,"Census Tract 7021.02, Los Angeles County, California",ca,140,0,ACSSF,6005,,,,,6,37,,,,702102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3991,619,482,137,49,394,825,413,724,967,0,0,15.51,12.08,3.43,1.23,9.87,20.67,10.35,18.14,24.23,0,0
6037702201,14000US06037702201,Census Tract 7022.01,"Census Tract 7022.01, Los Angeles County, California",ca,140,0,ACSSF,6006,,,,,6,37,,,,702201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2241,717,677,40,105,324,751,235,80,17,12,0,31.99,30.21,1.78,4.69,14.46,33.51,10.49,3.57,0.76,0.54,0
6037702202,14000US06037702202,Census Tract 7022.02,"Census Tract 7022.02, Los Angeles County, California",ca,140,0,ACSSF,6007,,,,,6,37,,,,702202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780,1012,925,87,27,320,272,43,106,0,0,0,56.85,51.97,4.89,1.52,17.98,15.28,2.42,5.96,0,0,0
6037702300,14000US06037702300,Census Tract 7023,"Census Tract 7023, Los Angeles County, California",ca,140,0,ACSSF,6008,,,,,6,37,,,,702300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3094,1536,1277,259,43,370,596,325,174,50,0,0,49.64,41.27,8.37,1.39,11.96,19.26,10.5,5.62,1.62,0,0
6037702400,14000US06037702400,Census Tract 7024,"Census Tract 7024, Los Angeles County, California",ca,140,0,ACSSF,6009,,,,,6,37,,,,702400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2056,892,680,212,296,218,256,160,107,127,0,0,43.39,33.07,10.31,14.4,10.6,12.45,7.78,5.2,6.18,0,0
6037702501,14000US06037702501,Census Tract 7025.01,"Census Tract 7025.01, Los Angeles County, California",ca,140,0,ACSSF,6010,,,,,6,37,,,,702501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2214,1150,1055,95,278,160,249,135,42,200,0,0,51.94,47.65,4.29,12.56,7.23,11.25,6.1,1.9,9.03,0,0
6037702502,14000US06037702502,Census Tract 7025.02,"Census Tract 7025.02, Los Angeles County, California",ca,140,0,ACSSF,6011,,,,,6,37,,,,702502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2170,603,329,274,11,111,133,300,433,494,0,85,27.79,15.16,12.63,0.51,5.12,6.13,13.82,19.95,22.76,0,3.92
6037702600,14000US06037702600,Census Tract 7026,"Census Tract 7026, Los Angeles County, California",ca,140,0,ACSSF,6012,,,,,6,37,,,,702600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369,1911,1641,270,15,204,107,0,28,91,13,0,80.67,69.27,11.4,0.63,8.61,4.52,0,1.18,3.84,0.55,0
6037702700,14000US06037702700,Census Tract 7027,"Census Tract 7027, Los Angeles County, California",ca,140,0,ACSSF,6013,,,,,6,37,,,,702700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322,1140,999,141,9,91,27,55,0,0,0,0,86.23,75.57,10.67,0.68,6.88,2.04,4.16,0,0,0,0
6037702801,14000US06037702801,Census Tract 7028.01,"Census Tract 7028.01, Los Angeles County, California",ca,140,0,ACSSF,6014,,,,,6,37,,,,702801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2259,976,782,194,111,374,340,180,83,195,0,0,43.2,34.62,8.59,4.91,16.56,15.05,7.97,3.67,8.63,0,0
6037702802,14000US06037702802,Census Tract 7028.02,"Census Tract 7028.02, Los Angeles County, California",ca,140,0,ACSSF,6015,,,,,6,37,,,,702802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912,564,507,57,36,216,68,10,18,0,0,0,61.84,55.59,6.25,3.95,23.68,7.46,1.1,1.97,0,0,0
6037702803,14000US06037702803,Census Tract 7028.03,"Census Tract 7028.03, Los Angeles County, California",ca,140,0,ACSSF,6016,,,,,6,37,,,,702803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229,525,448,77,30,145,287,99,79,19,45,0,42.72,36.45,6.27,2.44,11.8,23.35,8.06,6.43,1.55,3.66,0
6037702901,14000US06037702901,Census Tract 7029.01,"Census Tract 7029.01, Los Angeles County, California",ca,140,0,ACSSF,6017,,,,,6,37,,,,702901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6158,23,0,23,0,56,58,173,594,5175,0,79,0.37,0,0.37,0,0.91,0.94,2.81,9.65,84.04,0,1.28
6037703001,14000US06037703001,Census Tract 7030.01,"Census Tract 7030.01, Los Angeles County, California",ca,140,0,ACSSF,6018,,,,,6,37,,,,703001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3307,352,47,305,0,25,35,309,1118,1367,101,0,10.64,1.42,9.22,0,0.76,1.06,9.34,33.81,41.34,3.05,0
6037703002,14000US06037703002,Census Tract 7030.02,"Census Tract 7030.02, Los Angeles County, California",ca,140,0,ACSSF,6019,,,,,6,37,,,,703002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3045,2300,1908,392,67,311,196,93,68,10,0,0,75.53,62.66,12.87,2.2,10.21,6.44,3.05,2.23,0.33,0,0
6037703100,14000US06037703100,Census Tract 7031,"Census Tract 7031, Los Angeles County, California",ca,140,0,ACSSF,6020,,,,,6,37,,,,703100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2611,2051,2025,26,19,131,96,92,162,60,0,0,78.55,77.56,1,0.73,5.02,3.68,3.52,6.2,2.3,0,0
6037703200,14000US06037703200,Census Tract 7032,"Census Tract 7032, Los Angeles County, California",ca,140,0,ACSSF,6021,,,,,6,37,,,,703200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2526,2154,1987,167,143,92,0,45,92,0,0,0,85.27,78.66,6.61,5.66,3.64,0,1.78,3.64,0,0,0
6037800101,14000US06037800101,Census Tract 8001.01,"Census Tract 8001.01, Los Angeles County, California",ca,140,0,ACSSF,6022,,,,,6,37,,,,800101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977,1766,1695,71,0,9,0,0,0,0,202,0,89.33,85.74,3.59,0,0.46,0,0,0,0,10.22,0
6037800102,14000US06037800102,Census Tract 8001.02,"Census Tract 8001.02, Los Angeles County, California",ca,140,0,ACSSF,6023,,,,,6,37,,,,800102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2916,2734,2705,29,0,0,0,0,0,0,182,0,93.76,92.76,0.99,0,0,0,0,0,0,6.24,0
6037800202,14000US06037800202,Census Tract 8002.02,"Census Tract 8002.02, Los Angeles County, California",ca,140,0,ACSSF,6024,,,,,6,37,,,,800202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2082,1917,1855,62,0,0,26,0,0,0,139,0,92.07,89.1,2.98,0,0,1.25,0,0,0,6.68,0
6037800203,14000US06037800203,Census Tract 8002.03,"Census Tract 8002.03, Los Angeles County, California",ca,140,0,ACSSF,6025,,,,,6,37,,,,800203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028,1580,1309,271,0,242,163,31,0,12,0,0,77.91,64.55,13.36,0,11.93,8.04,1.53,0,0.59,0,0
6037800204,14000US06037800204,Census Tract 8002.04,"Census Tract 8002.04, Los Angeles County, California",ca,140,0,ACSSF,6026,,,,,6,37,,,,800204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852,1477,1243,234,43,87,93,67,75,10,0,0,79.75,67.12,12.63,2.32,4.7,5.02,3.62,4.05,0.54,0,0
6037800324,14000US06037800324,Census Tract 8003.24,"Census Tract 8003.24, Los Angeles County, California",ca,140,0,ACSSF,6027,,,,,6,37,,,,800324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2511,2422,2045,377,23,33,23,0,10,0,0,0,96.46,81.44,15.01,0.92,1.31,0.92,0,0.4,0,0,0
6037800325,14000US06037800325,Census Tract 8003.25,"Census Tract 8003.25, Los Angeles County, California",ca,140,0,ACSSF,6028,,,,,6,37,,,,800325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580,1360,985,375,0,45,134,21,9,11,0,0,86.08,62.34,23.73,0,2.85,8.48,1.33,0.57,0.7,0,0
6037800326,14000US06037800326,Census Tract 8003.26,"Census Tract 8003.26, Los Angeles County, California",ca,140,0,ACSSF,6029,,,,,6,37,,,,800326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2053,1452,1161,291,57,15,9,139,0,0,381,0,70.73,56.55,14.17,2.78,0.73,0.44,6.77,0,0,18.56,0
6037800327,14000US06037800327,Census Tract 8003.27,"Census Tract 8003.27, Los Angeles County, California",ca,140,0,ACSSF,6030,,,,,6,37,,,,800327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2356,1444,831,613,0,170,181,250,124,187,0,0,61.29,35.27,26.02,0,7.22,7.68,10.61,5.26,7.94,0,0
6037800328,14000US06037800328,Census Tract 8003.28,"Census Tract 8003.28, Los Angeles County, California",ca,140,0,ACSSF,6031,,,,,6,37,,,,800328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,619,396,223,0,105,81,78,52,106,0,0,59.46,38.04,21.42,0,10.09,7.78,7.49,5,10.18,0,0
6037800329,14000US06037800329,Census Tract 8003.29,"Census Tract 8003.29, Los Angeles County, California",ca,140,0,ACSSF,6032,,,,,6,37,,,,800329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2719,1771,1530,241,13,137,408,174,112,104,0,0,65.13,56.27,8.86,0.48,5.04,15.01,6.4,4.12,3.82,0,0
6037800330,14000US06037800330,Census Tract 8003.30,"Census Tract 8003.30, Los Angeles County, California",ca,140,0,ACSSF,6033,,,,,6,37,,,,800330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,345,317,28,0,0,0,0,0,0,25,0,93.24,85.68,7.57,0,0,0,0,0,0,6.76,0
6037800331,14000US06037800331,Census Tract 8003.31,"Census Tract 8003.31, Los Angeles County, California",ca,140,0,ACSSF,6034,,,,,6,37,,,,800331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,217,217,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0
6037800332,14000US06037800332,Census Tract 8003.32,"Census Tract 8003.32, Los Angeles County, California",ca,140,0,ACSSF,6035,,,,,6,37,,,,800332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2307,2241,2168,73,0,36,14,0,0,0,16,0,97.14,93.97,3.16,0,1.56,0.61,0,0,0,0.69,0
6037800406,14000US06037800406,Census Tract 8004.06,"Census Tract 8004.06, Los Angeles County, California",ca,140,0,ACSSF,6036,,,,,6,37,,,,800406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364,1250,1161,89,22,30,7,0,12,0,43,0,91.64,85.12,6.52,1.61,2.2,0.51,0,0.88,0,3.15,0
6037800408,14000US06037800408,Census Tract 8004.08,"Census Tract 8004.08, Los Angeles County, California",ca,140,0,ACSSF,6037,,,,,6,37,,,,800408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3854,2820,2494,326,0,93,19,29,56,60,777,0,73.17,64.71,8.46,0,2.41,0.49,0.75,1.45,1.56,20.16,0
6037800410,14000US06037800410,Census Tract 8004.10,"Census Tract 8004.10, Los Angeles County, California",ca,140,0,ACSSF,6038,,,,,6,37,,,,800410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841,697,602,95,0,98,23,7,0,0,16,0,82.88,71.58,11.3,0,11.65,2.73,0.83,0,0,1.9,0
6037800504,14000US06037800504,Census Tract 8005.04,"Census Tract 8005.04, Los Angeles County, California",ca,140,0,ACSSF,6039,,,,,6,37,,,,800504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713,1168,1119,49,29,287,26,103,42,53,0,5,68.18,65.32,2.86,1.69,16.75,1.52,6.01,2.45,3.09,0,0.29
6037800506,14000US06037800506,Census Tract 8005.06,"Census Tract 8005.06, Los Angeles County, California",ca,140,0,ACSSF,6040,,,,,6,37,,,,800506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721,1377,1269,108,48,95,37,50,41,49,24,0,80.01,73.74,6.28,2.79,5.52,2.15,2.91,2.38,2.85,1.39,0
6037900102,14000US06037900102,Census Tract 9001.02,"Census Tract 9001.02, Los Angeles County, California",ca,140,0,ACSSF,6041,,,,,6,37,,,,900102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454,384,384,0,0,5,0,0,0,15,50,0,84.58,84.58,0,0,1.1,0,0,0,3.3,11.01,0
6037900103,14000US06037900103,Census Tract 9001.03,"Census Tract 9001.03, Los Angeles County, California",ca,140,0,ACSSF,6042,,,,,6,37,,,,900103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1872,1806,1792,14,0,0,31,0,0,0,35,0,96.47,95.73,0.75,0,0,1.66,0,0,0,1.87,0
6037900104,14000US06037900104,Census Tract 9001.04,"Census Tract 9001.04, Los Angeles County, California",ca,140,0,ACSSF,6043,,,,,6,37,,,,900104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1862,1844,1827,17,0,10,0,0,0,0,8,0,99.03,98.12,0.91,0,0.54,0,0,0,0,0.43,0
6037900201,14000US06037900201,Census Tract 9002.01,"Census Tract 9002.01, Los Angeles County, California",ca,140,0,ACSSF,6044,,,,,6,37,,,,900201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499,419,402,17,29,7,0,0,0,0,44,0,83.97,80.56,3.41,5.81,1.4,0,0,0,0,8.82,0
6037900300,14000US06037900300,Census Tract 9003,"Census Tract 9003, Los Angeles County, California",ca,140,0,ACSSF,6045,,,,,6,37,,,,900300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314,933,933,0,17,0,0,0,10,17,337,0,71,71,0,1.29,0,0,0,0.76,1.29,25.65,0
6037900501,14000US06037900501,Census Tract 9005.01,"Census Tract 9005.01, Los Angeles County, California",ca,140,0,ACSSF,6046,,,,,6,37,,,,900501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2156,1817,1808,9,66,138,85,25,0,0,25,0,84.28,83.86,0.42,3.06,6.4,3.94,1.16,0,0,1.16,0
6037900504,14000US06037900504,Census Tract 9005.04,"Census Tract 9005.04, Los Angeles County, California",ca,140,0,ACSSF,6047,,,,,6,37,,,,900504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2169,1773,1746,27,7,56,231,38,7,46,11,0,81.74,80.5,1.24,0.32,2.58,10.65,1.75,0.32,2.12,0.51,0
6037900505,14000US06037900505,Census Tract 9005.05,"Census Tract 9005.05, Los Angeles County, California",ca,140,0,ACSSF,6048,,,,,6,37,,,,900505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356,1066,998,68,0,70,121,36,0,63,0,0,78.61,73.6,5.01,0,5.16,8.92,2.65,0,4.65,0,0
6037900506,14000US06037900506,Census Tract 9005.06,"Census Tract 9005.06, Los Angeles County, California",ca,140,0,ACSSF,6049,,,,,6,37,,,,900506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415,1175,1125,50,0,95,92,45,0,8,0,0,83.04,79.51,3.53,0,6.71,6.5,3.18,0,0.57,0,0
6037900507,14000US06037900507,Census Tract 9005.07,"Census Tract 9005.07, Los Angeles County, California",ca,140,0,ACSSF,6050,,,,,6,37,,,,900507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2409,1319,1319,0,0,153,89,0,0,31,817,0,54.75,54.75,0,0,6.35,3.69,0,0,1.29,33.91,0
6037900508,14000US06037900508,Census Tract 9005.08,"Census Tract 9005.08, Los Angeles County, California",ca,140,0,ACSSF,6051,,,,,6,37,,,,900508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087,1072,1037,35,15,0,0,0,0,0,0,0,98.62,95.4,3.22,1.38,0,0,0,0,0,0,0
6037900602,14000US06037900602,Census Tract 9006.02,"Census Tract 9006.02, Los Angeles County, California",ca,140,0,ACSSF,6052,,,,,6,37,,,,900602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1714,574,542,32,0,16,113,19,7,7,978,0,33.49,31.62,1.87,0,0.93,6.59,1.11,0.41,0.41,57.06,0
6037900605,14000US06037900605,Census Tract 9006.05,"Census Tract 9006.05, Los Angeles County, California",ca,140,0,ACSSF,6053,,,,,6,37,,,,900605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,858,858,0,0,0,0,0,0,26,1404,12,37.3,37.3,0,0,0,0,0,0,1.13,61.04,0.52
6037900606,14000US06037900606,Census Tract 9006.06,"Census Tract 9006.06, Los Angeles County, California",ca,140,0,ACSSF,6054,,,,,6,37,,,,900606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206,948,900,48,85,46,59,21,47,0,0,0,78.61,74.63,3.98,7.05,3.81,4.89,1.74,3.9,0,0,0
6037900607,14000US06037900607,Census Tract 9006.07,"Census Tract 9006.07, Los Angeles County, California",ca,140,0,ACSSF,6055,,,,,6,37,,,,900607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249,929,929,0,11,174,55,16,21,43,0,0,74.38,74.38,0,0.88,13.93,4.4,1.28,1.68,3.44,0,0
6037900608,14000US06037900608,Census Tract 9006.08,"Census Tract 9006.08, Los Angeles County, California",ca,140,0,ACSSF,6056,,,,,6,37,,,,900608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087,984,978,6,0,7,46,22,0,0,21,7,90.52,89.97,0.55,0,0.64,4.23,2.02,0,0,1.93,0.64
6037900609,14000US06037900609,Census Tract 9006.09,"Census Tract 9006.09, Los Angeles County, California",ca,140,0,ACSSF,6057,,,,,6,37,,,,900609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675,1022,1010,12,0,181,118,30,28,23,273,0,61.01,60.3,0.72,0,10.81,7.04,1.79,1.67,1.37,16.3,0
6037900701,14000US06037900701,Census Tract 9007.01,"Census Tract 9007.01, Los Angeles County, California",ca,140,0,ACSSF,6058,,,,,6,37,,,,900701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825,1324,1305,19,129,117,102,49,0,58,37,9,72.55,71.51,1.04,7.07,6.41,5.59,2.68,0,3.18,2.03,0.49
6037900703,14000US06037900703,Census Tract 9007.03,"Census Tract 9007.03, Los Angeles County, California",ca,140,0,ACSSF,6059,,,,,6,37,,,,900703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,655,642,13,29,275,268,212,93,462,0,0,32.85,32.2,0.65,1.45,13.79,13.44,10.63,4.66,23.17,0,0
6037900704,14000US06037900704,Census Tract 9007.04,"Census Tract 9007.04, Los Angeles County, California",ca,140,0,ACSSF,6060,,,,,6,37,,,,900704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565,23,7,16,0,376,475,231,44,377,9,30,1.47,0.45,1.02,0,24.03,30.35,14.76,2.81,24.09,0.58,1.92
6037900705,14000US06037900705,Census Tract 9007.05,"Census Tract 9007.05, Los Angeles County, California",ca,140,0,ACSSF,6061,,,,,6,37,,,,900705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2166,734,689,45,7,134,367,345,160,390,29,0,33.89,31.81,2.08,0.32,6.19,16.94,15.93,7.39,18.01,1.34,0
6037900803,14000US06037900803,Census Tract 9008.03,"Census Tract 9008.03, Los Angeles County, California",ca,140,0,ACSSF,6062,,,,,6,37,,,,900803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2686,2686,2644,42,0,0,0,0,0,0,0,0,100,98.44,1.56,0,0,0,0,0,0,0,0
6037900804,14000US06037900804,Census Tract 9008.04,"Census Tract 9008.04, Los Angeles County, California",ca,140,0,ACSSF,6063,,,,,6,37,,,,900804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112,808,768,40,122,14,32,19,20,0,97,0,72.66,69.06,3.6,10.97,1.26,2.88,1.71,1.8,0,8.72,0
6037900805,14000US06037900805,Census Tract 9008.05,"Census Tract 9008.05, Los Angeles County, California",ca,140,0,ACSSF,6064,,,,,6,37,,,,900805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653,1438,1425,13,0,94,0,0,50,71,0,0,86.99,86.21,0.79,0,5.69,0,0,3.02,4.3,0,0
6037900806,14000US06037900806,Census Tract 9008.06,"Census Tract 9008.06, Los Angeles County, California",ca,140,0,ACSSF,6065,,,,,6,37,,,,900806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2131,680,617,63,7,130,121,150,311,662,70,0,31.91,28.95,2.96,0.33,6.1,5.68,7.04,14.59,31.07,3.28,0
6037900900,14000US06037900900,Census Tract 9009,"Census Tract 9009, Los Angeles County, California",ca,140,0,ACSSF,6066,,,,,6,37,,,,900900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1284,1279,5,11,0,0,0,21,22,202,10,82.84,82.52,0.32,0.71,0,0,0,1.35,1.42,13.03,0.65
6037901003,14000US06037901003,Census Tract 9010.03,"Census Tract 9010.03, Los Angeles County, California",ca,140,0,ACSSF,6067,,,,,6,37,,,,901003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
6037901004,14000US06037901004,Census Tract 9010.04,"Census Tract 9010.04, Los Angeles County, California",ca,140,0,ACSSF,6068,,,,,6,37,,,,901004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4088,3854,3797,57,0,91,48,27,0,47,21,0,94.28,92.88,1.39,0,2.23,1.17,0.66,0,1.15,0.51,0
6037901007,14000US06037901007,Census Tract 9010.07,"Census Tract 9010.07, Los Angeles County, California",ca,140,0,ACSSF,6069,,,,,6,37,,,,901007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716,702,670,32,7,0,0,7,0,0,0,0,98.04,93.58,4.47,0.98,0,0,0.98,0,0,0,0
6037901008,14000US06037901008,Census Tract 9010.08,"Census Tract 9010.08, Los Angeles County, California",ca,140,0,ACSSF,6070,,,,,6,37,,,,901008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952,838,787,51,6,39,46,0,5,18,0,0,88.03,82.67,5.36,0.63,4.1,4.83,0,0.53,1.89,0,0
6037901009,14000US06037901009,Census Tract 9010.09,"Census Tract 9010.09, Los Angeles County, California",ca,140,0,ACSSF,6071,,,,,6,37,,,,901009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918,1389,1362,27,15,220,245,0,10,10,29,0,72.42,71.01,1.41,0.78,11.47,12.77,0,0.52,0.52,1.51,0
6037901010,14000US06037901010,Census Tract 9010.10,"Census Tract 9010.10, Los Angeles County, California",ca,140,0,ACSSF,6072,,,,,6,37,,,,901010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974,1679,1634,45,0,95,130,16,12,36,6,0,85.06,82.78,2.28,0,4.81,6.59,0.81,0.61,1.82,0.3,0
6037901011,14000US06037901011,Census Tract 9010.11,"Census Tract 9010.11, Los Angeles County, California",ca,140,0,ACSSF,6073,,,,,6,37,,,,901011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,1269,1215,54,0,44,171,89,109,328,0,0,63.13,60.45,2.69,0,2.19,8.51,4.43,5.42,16.32,0,0
