Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008
6037432901,14000US06037432901,Census Tract 4329.01,"Census Tract 4329.01, Los Angeles County, California",ca,140,0,ACSSF,5184,,,,,6,37,,,,432901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3727,516,45,15,2487,0,550,114,13.84,1.21,0.4,66.73,0,14.76,3.06
6037432902,14000US06037432902,Census Tract 4329.02,"Census Tract 4329.02, Los Angeles County, California",ca,140,0,ACSSF,5185,,,,,6,37,,,,432902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3312,756,12,20,1942,0,428,154,22.83,0.36,0.6,58.64,0,12.92,4.65
6037433101,14000US06037433101,Census Tract 4331.01,"Census Tract 4331.01, Los Angeles County, California",ca,140,0,ACSSF,5186,,,,,6,37,,,,433101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464,891,4,10,1193,0,351,15,36.16,0.16,0.41,48.42,0,14.25,0.61
6037433102,14000US06037433102,Census Tract 4331.02,"Census Tract 4331.02, Los Angeles County, California",ca,140,0,ACSSF,5187,,,,,6,37,,,,433102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5348,1125,0,0,2241,60,1922,0,21.04,0,0,41.9,1.12,35.94,0
6037433200,14000US06037433200,Census Tract 4332,"Census Tract 4332, Los Angeles County, California",ca,140,0,ACSSF,5188,,,,,6,37,,,,433200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6246,2278,46,0,1742,107,2026,47,36.47,0.74,0,27.89,1.71,32.44,0.75
6037433302,14000US06037433302,Census Tract 4333.02,"Census Tract 4333.02, Los Angeles County, California",ca,140,0,ACSSF,5189,,,,,6,37,,,,433302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530,755,59,0,234,0,476,6,49.35,3.86,0,15.29,0,31.11,0.39
6037433304,14000US06037433304,Census Tract 4333.04,"Census Tract 4333.04, Los Angeles County, California",ca,140,0,ACSSF,5190,,,,,6,37,,,,433304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5063,2170,53,250,1298,0,964,328,42.86,1.05,4.94,25.64,0,19.04,6.48
6037433305,14000US06037433305,Census Tract 4333.05,"Census Tract 4333.05, Los Angeles County, California",ca,140,0,ACSSF,5191,,,,,6,37,,,,433305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4582,1578,18,17,1531,29,1164,245,34.44,0.39,0.37,33.41,0.63,25.4,5.35
6037433306,14000US06037433306,Census Tract 4333.06,"Census Tract 4333.06, Los Angeles County, California",ca,140,0,ACSSF,5192,,,,,6,37,,,,433306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3136,1385,58,14,848,61,706,64,44.16,1.85,0.45,27.04,1.95,22.51,2.04
6037433307,14000US06037433307,Census Tract 4333.07,"Census Tract 4333.07, Los Angeles County, California",ca,140,0,ACSSF,5193,,,,,6,37,,,,433307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3193,1163,6,129,1024,0,765,106,36.42,0.19,4.04,32.07,0,23.96,3.32
6037433401,14000US06037433401,Census Tract 4334.01,"Census Tract 4334.01, Los Angeles County, California",ca,140,0,ACSSF,5194,,,,,6,37,,,,433401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3405,1438,12,34,905,21,964,31,42.23,0.35,1,26.58,0.62,28.31,0.91
6037433402,14000US06037433402,Census Tract 4334.02,"Census Tract 4334.02, Los Angeles County, California",ca,140,0,ACSSF,5195,,,,,6,37,,,,433402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4713,2113,12,49,749,59,1538,193,44.83,0.25,1.04,15.89,1.25,32.63,4.1
6037433403,14000US06037433403,Census Tract 4334.03,"Census Tract 4334.03, Los Angeles County, California",ca,140,0,ACSSF,5196,,,,,6,37,,,,433403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4882,1728,25,0,922,26,2181,0,35.4,0.51,0,18.89,0.53,44.67,0
6037433501,14000US06037433501,Census Tract 4335.01,"Census Tract 4335.01, Los Angeles County, California",ca,140,0,ACSSF,5197,,,,,6,37,,,,433501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949,857,0,0,105,0,955,32,43.97,0,0,5.39,0,49,1.64
6037433503,14000US06037433503,Census Tract 4335.03,"Census Tract 4335.03, Los Angeles County, California",ca,140,0,ACSSF,5198,,,,,6,37,,,,433503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3269,1449,0,0,751,0,1059,10,44.33,0,0,22.97,0,32.4,0.31
6037433504,14000US06037433504,Census Tract 4335.04,"Census Tract 4335.04, Los Angeles County, California",ca,140,0,ACSSF,5199,,,,,6,37,,,,433504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4802,1598,70,0,1099,162,1802,71,33.28,1.46,0,22.89,3.37,37.53,1.48
6037433601,14000US06037433601,Census Tract 4336.01,"Census Tract 4336.01, Los Angeles County, California",ca,140,0,ACSSF,5200,,,,,6,37,,,,433601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5066,647,0,0,3312,0,1107,0,12.77,0,0,65.38,0,21.85,0
6037433602,14000US06037433602,Census Tract 4336.02,"Census Tract 4336.02, Los Angeles County, California",ca,140,0,ACSSF,5201,,,,,6,37,,,,433602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2896,305,0,0,1857,0,709,25,10.53,0,0,64.12,0,24.48,0.86
6037433700,14000US06037433700,Census Tract 4337,"Census Tract 4337, Los Angeles County, California",ca,140,0,ACSSF,5202,,,,,6,37,,,,433700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3684,1919,0,62,466,0,1162,75,52.09,0,1.68,12.65,0,31.54,2.04
6037433801,14000US06037433801,Census Tract 4338.01,"Census Tract 4338.01, Los Angeles County, California",ca,140,0,ACSSF,5203,,,,,6,37,,,,433801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5944,2689,11,138,490,0,2515,101,45.24,0.19,2.32,8.24,0,42.31,1.7
6037433802,14000US06037433802,Census Tract 4338.02,"Census Tract 4338.02, Los Angeles County, California",ca,140,0,ACSSF,5204,,,,,6,37,,,,433802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3362,1648,63,34,624,0,928,65,49.02,1.87,1.01,18.56,0,27.6,1.93
6037433901,14000US06037433901,Census Tract 4339.01,"Census Tract 4339.01, Los Angeles County, California",ca,140,0,ACSSF,5205,,,,,6,37,,,,433901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6032,2835,43,236,1209,8,1548,153,47,0.71,3.91,20.04,0.13,25.66,2.54
6037433902,14000US06037433902,Census Tract 4339.02,"Census Tract 4339.02, Los Angeles County, California",ca,140,0,ACSSF,5206,,,,,6,37,,,,433902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3284,1552,0,70,433,0,1204,25,47.26,0,2.13,13.19,0,36.66,0.76
6037434001,14000US06037434001,Census Tract 4340.01,"Census Tract 4340.01, Los Angeles County, California",ca,140,0,ACSSF,5207,,,,,6,37,,,,434001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4410,2232,6,35,732,0,1345,60,50.61,0.14,0.79,16.6,0,30.5,1.36
6037434003,14000US06037434003,Census Tract 4340.03,"Census Tract 4340.03, Los Angeles County, California",ca,140,0,ACSSF,5208,,,,,6,37,,,,434003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4717,2292,17,5,692,0,1638,73,48.59,0.36,0.11,14.67,0,34.73,1.55
6037434004,14000US06037434004,Census Tract 4340.04,"Census Tract 4340.04, Los Angeles County, California",ca,140,0,ACSSF,5209,,,,,6,37,,,,434004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3039,1433,5,0,189,0,1323,89,47.15,0.16,0,6.22,0,43.53,2.93
6037460000,14000US06037460000,Census Tract 4600,"Census Tract 4600, Los Angeles County, California",ca,140,0,ACSSF,5210,,,,,6,37,,,,460000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4421,2930,57,10,1134,0,99,191,66.27,1.29,0.23,25.65,0,2.24,4.32
6037460100,14000US06037460100,Census Tract 4601,"Census Tract 4601, Los Angeles County, California",ca,140,0,ACSSF,5211,,,,,6,37,,,,460100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6196,4118,720,20,543,0,133,662,66.46,11.62,0.32,8.76,0,2.15,10.68
6037460200,14000US06037460200,Census Tract 4602,"Census Tract 4602, Los Angeles County, California",ca,140,0,ACSSF,5212,,,,,6,37,,,,460200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5861,2396,1955,0,493,54,646,317,40.88,33.36,0,8.41,0.92,11.02,5.41
6037460301,14000US06037460301,Census Tract 4603.01,"Census Tract 4603.01, Los Angeles County, California",ca,140,0,ACSSF,5213,,,,,6,37,,,,460301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4845,2271,1769,59,295,0,193,258,46.87,36.51,1.22,6.09,0,3.98,5.33
6037460302,14000US06037460302,Census Tract 4603.02,"Census Tract 4603.02, Los Angeles County, California",ca,140,0,ACSSF,5214,,,,,6,37,,,,460302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4221,2091,1213,0,166,0,621,130,49.54,28.74,0,3.93,0,14.71,3.08
6037460401,14000US06037460401,Census Tract 4604.01,"Census Tract 4604.01, Los Angeles County, California",ca,140,0,ACSSF,5215,,,,,6,37,,,,460401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985,377,283,0,45,10,243,27,38.27,28.73,0,4.57,1.02,24.67,2.74
6037460501,14000US06037460501,Census Tract 4605.01,"Census Tract 4605.01, Los Angeles County, California",ca,140,0,ACSSF,5216,,,,,6,37,,,,460501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5614,3069,0,0,2072,0,54,419,54.67,0,0,36.91,0,0.96,7.46
6037460502,14000US06037460502,Census Tract 4605.02,"Census Tract 4605.02, Los Angeles County, California",ca,140,0,ACSSF,5217,,,,,6,37,,,,460502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277,2320,13,0,1572,0,104,268,54.24,0.3,0,36.75,0,2.43,6.27
6037460600,14000US06037460600,Census Tract 4606,"Census Tract 4606, Los Angeles County, California",ca,140,0,ACSSF,5218,,,,,6,37,,,,460600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4416,3072,0,0,988,0,57,299,69.57,0,0,22.37,0,1.29,6.77
6037460700,14000US06037460700,Census Tract 4607,"Census Tract 4607, Los Angeles County, California",ca,140,0,ACSSF,5219,,,,,6,37,,,,460700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5139,3374,141,0,1328,0,102,194,65.65,2.74,0,25.84,0,1.98,3.78
6037460800,14000US06037460800,Census Tract 4608,"Census Tract 4608, Los Angeles County, California",ca,140,0,ACSSF,5220,,,,,6,37,,,,460800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3103,2378,210,16,447,0,19,33,76.64,6.77,0.52,14.41,0,0.61,1.06
6037460900,14000US06037460900,Census Tract 4609,"Census Tract 4609, Los Angeles County, California",ca,140,0,ACSSF,5221,,,,,6,37,,,,460900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6731,2149,1093,0,676,0,2466,347,31.93,16.24,0,10.04,0,36.64,5.16
6037461000,14000US06037461000,Census Tract 4610,"Census Tract 4610, Los Angeles County, California",ca,140,0,ACSSF,5222,,,,,6,37,,,,461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6249,2053,2195,49,233,0,1504,215,32.85,35.13,0.78,3.73,0,24.07,3.44
6037461100,14000US06037461100,Census Tract 4611,"Census Tract 4611, Los Angeles County, California",ca,140,0,ACSSF,5223,,,,,6,37,,,,461100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5419,2279,1279,195,161,0,1280,225,42.06,23.6,3.6,2.97,0,23.62,4.15
6037461200,14000US06037461200,Census Tract 4612,"Census Tract 4612, Los Angeles County, California",ca,140,0,ACSSF,5224,,,,,6,37,,,,461200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4535,3394,521,8,240,0,217,155,74.84,11.49,0.18,5.29,0,4.79,3.42
6037461300,14000US06037461300,Census Tract 4613,"Census Tract 4613, Los Angeles County, California",ca,140,0,ACSSF,5225,,,,,6,37,,,,461300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6840,5043,251,40,783,5,450,268,73.73,3.67,0.58,11.45,0.07,6.58,3.92
6037461400,14000US06037461400,Census Tract 4614,"Census Tract 4614, Los Angeles County, California",ca,140,0,ACSSF,5226,,,,,6,37,,,,461400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3119,2151,194,0,250,0,246,278,68.96,6.22,0,8.02,0,7.89,8.91
6037461501,14000US06037461501,Census Tract 4615.01,"Census Tract 4615.01, Los Angeles County, California",ca,140,0,ACSSF,5227,,,,,6,37,,,,461501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3971,1749,679,0,500,0,815,228,44.04,17.1,0,12.59,0,20.52,5.74
6037461502,14000US06037461502,Census Tract 4615.02,"Census Tract 4615.02, Los Angeles County, California",ca,140,0,ACSSF,5228,,,,,6,37,,,,461502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6423,2586,1041,0,497,30,1901,368,40.26,16.21,0,7.74,0.47,29.6,5.73
6037461600,14000US06037461600,Census Tract 4616,"Census Tract 4616, Los Angeles County, California",ca,140,0,ACSSF,5229,,,,,6,37,,,,461600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6058,2079,839,38,702,0,2078,322,34.32,13.85,0.63,11.59,0,34.3,5.32
6037461700,14000US06037461700,Census Tract 4617,"Census Tract 4617, Los Angeles County, California",ca,140,0,ACSSF,5230,,,,,6,37,,,,461700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526,1053,175,0,150,0,110,38,69,11.47,0,9.83,0,7.21,2.49
6037461901,14000US06037461901,Census Tract 4619.01,"Census Tract 4619.01, Los Angeles County, California",ca,140,0,ACSSF,5231,,,,,6,37,,,,461901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5051,2062,781,27,439,0,1558,184,40.82,15.46,0.53,8.69,0,30.85,3.64
6037461902,14000US06037461902,Census Tract 4619.02,"Census Tract 4619.02, Los Angeles County, California",ca,140,0,ACSSF,5232,,,,,6,37,,,,461902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1801,827,232,0,541,0,88,113,45.92,12.88,0,30.04,0,4.89,6.27
6037462001,14000US06037462001,Census Tract 4620.01,"Census Tract 4620.01, Los Angeles County, California",ca,140,0,ACSSF,5233,,,,,6,37,,,,462001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4460,1256,387,0,183,133,2376,125,28.16,8.68,0,4.1,2.98,53.27,2.8
6037462002,14000US06037462002,Census Tract 4620.02,"Census Tract 4620.02, Los Angeles County, California",ca,140,0,ACSSF,5234,,,,,6,37,,,,462002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4043,907,585,28,67,19,2317,120,22.43,14.47,0.69,1.66,0.47,57.31,2.97
6037462100,14000US06037462100,Census Tract 4621,"Census Tract 4621, Los Angeles County, California",ca,140,0,ACSSF,5235,,,,,6,37,,,,462100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5748,2102,462,71,452,0,2345,316,36.57,8.04,1.24,7.86,0,40.8,5.5
6037462201,14000US06037462201,Census Tract 4622.01,"Census Tract 4622.01, Los Angeles County, California",ca,140,0,ACSSF,5236,,,,,6,37,,,,462201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3941,1947,361,104,643,0,652,234,49.4,9.16,2.64,16.32,0,16.54,5.94
6037462202,14000US06037462202,Census Tract 4622.02,"Census Tract 4622.02, Los Angeles County, California",ca,140,0,ACSSF,5237,,,,,6,37,,,,462202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2775,1355,222,0,859,0,228,111,48.83,8,0,30.95,0,8.22,4
6037462301,14000US06037462301,Census Tract 4623.01,"Census Tract 4623.01, Los Angeles County, California",ca,140,0,ACSSF,5238,,,,,6,37,,,,462301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2301,469,30,382,0,1830,253,43.7,8.91,0.57,7.26,0,34.76,4.81
6037462302,14000US06037462302,Census Tract 4623.02,"Census Tract 4623.02, Los Angeles County, California",ca,140,0,ACSSF,5239,,,,,6,37,,,,462302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3213,1416,170,0,861,0,595,171,44.07,5.29,0,26.8,0,18.52,5.32
6037462400,14000US06037462400,Census Tract 4624,"Census Tract 4624, Los Angeles County, California",ca,140,0,ACSSF,5240,,,,,6,37,,,,462400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3944,2545,186,33,332,38,551,259,64.53,4.72,0.84,8.42,0.96,13.97,6.57
6037462500,14000US06037462500,Census Tract 4625,"Census Tract 4625, Los Angeles County, California",ca,140,0,ACSSF,5241,,,,,6,37,,,,462500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6146,4331,253,0,1118,0,123,321,70.47,4.12,0,18.19,0,2,5.22
6037462600,14000US06037462600,Census Tract 4626,"Census Tract 4626, Los Angeles County, California",ca,140,0,ACSSF,5242,,,,,6,37,,,,462600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2152,1523,158,7,309,0,102,53,70.77,7.34,0.33,14.36,0,4.74,2.46
6037462700,14000US06037462700,Census Tract 4627,"Census Tract 4627, Los Angeles County, California",ca,140,0,ACSSF,5243,,,,,6,37,,,,462700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5413,2644,284,0,1108,0,1117,260,48.85,5.25,0,20.47,0,20.64,4.8
6037462800,14000US06037462800,Census Tract 4628,"Census Tract 4628, Los Angeles County, California",ca,140,0,ACSSF,5244,,,,,6,37,,,,462800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2827,1567,246,0,532,15,325,142,55.43,8.7,0,18.82,0.53,11.5,5.02
6037462900,14000US06037462900,Census Tract 4629,"Census Tract 4629, Los Angeles County, California",ca,140,0,ACSSF,5245,,,,,6,37,,,,462900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3797,2708,180,0,528,0,234,147,71.32,4.74,0,13.91,0,6.16,3.87
6037463000,14000US06037463000,Census Tract 4630,"Census Tract 4630, Los Angeles County, California",ca,140,0,ACSSF,5246,,,,,6,37,,,,463000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2665,1534,154,0,793,0,72,112,57.56,5.78,0,29.76,0,2.7,4.2
6037463101,14000US06037463101,Census Tract 4631.01,"Census Tract 4631.01, Los Angeles County, California",ca,140,0,ACSSF,5247,,,,,6,37,,,,463101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373,1214,106,8,778,0,125,142,51.16,4.47,0.34,32.79,0,5.27,5.98
6037463102,14000US06037463102,Census Tract 4631.02,"Census Tract 4631.02, Los Angeles County, California",ca,140,0,ACSSF,5248,,,,,6,37,,,,463102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3878,1908,92,24,1274,12,443,125,49.2,2.37,0.62,32.85,0.31,11.42,3.22
6037463200,14000US06037463200,Census Tract 4632,"Census Tract 4632, Los Angeles County, California",ca,140,0,ACSSF,5249,,,,,6,37,,,,463200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3563,1758,204,0,998,18,404,181,49.34,5.73,0,28.01,0.51,11.34,5.08
6037463300,14000US06037463300,Census Tract 4633,"Census Tract 4633, Los Angeles County, California",ca,140,0,ACSSF,5250,,,,,6,37,,,,463300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970,1078,93,0,520,0,184,95,54.72,4.72,0,26.4,0,9.34,4.82
6037463400,14000US06037463400,Census Tract 4634,"Census Tract 4634, Los Angeles County, California",ca,140,0,ACSSF,5251,,,,,6,37,,,,463400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5787,2792,379,16,1615,0,778,207,48.25,6.55,0.28,27.91,0,13.44,3.58
6037463500,14000US06037463500,Census Tract 4635,"Census Tract 4635, Los Angeles County, California",ca,140,0,ACSSF,5252,,,,,6,37,,,,463500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5982,3444,330,20,1615,4,389,180,57.57,5.52,0.33,27,0.07,6.5,3.01
6037463601,14000US06037463601,Census Tract 4636.01,"Census Tract 4636.01, Los Angeles County, California",ca,140,0,ACSSF,5253,,,,,6,37,,,,463601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5988,3239,145,0,1841,33,429,301,54.09,2.42,0,30.74,0.55,7.16,5.03
6037463602,14000US06037463602,Census Tract 4636.02,"Census Tract 4636.02, Los Angeles County, California",ca,140,0,ACSSF,5254,,,,,6,37,,,,463602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6057,2957,565,32,1937,0,199,367,48.82,9.33,0.53,31.98,0,3.29,6.06
6037463700,14000US06037463700,Census Tract 4637,"Census Tract 4637, Los Angeles County, California",ca,140,0,ACSSF,5255,,,,,6,37,,,,463700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3138,2122,190,0,444,0,146,236,67.62,6.05,0,14.15,0,4.65,7.52
6037463800,14000US06037463800,Census Tract 4638,"Census Tract 4638, Los Angeles County, California",ca,140,0,ACSSF,5256,,,,,6,37,,,,463800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4066,2944,95,0,681,0,75,271,72.41,2.34,0,16.75,0,1.84,6.67
6037463900,14000US06037463900,Census Tract 4639,"Census Tract 4639, Los Angeles County, California",ca,140,0,ACSSF,5257,,,,,6,37,,,,463900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3290,2253,298,27,381,0,170,161,68.48,9.06,0.82,11.58,0,5.17,4.89
6037464000,14000US06037464000,Census Tract 4640,"Census Tract 4640, Los Angeles County, California",ca,140,0,ACSSF,5258,,,,,6,37,,,,464000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5623,3282,519,0,1447,0,114,261,58.37,9.23,0,25.73,0,2.03,4.64
6037464100,14000US06037464100,Census Tract 4641,"Census Tract 4641, Los Angeles County, California",ca,140,0,ACSSF,5259,,,,,6,37,,,,464100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7121,2501,56,0,4162,27,129,246,35.12,0.79,0,58.45,0.38,1.81,3.45
6037464200,14000US06037464200,Census Tract 4642,"Census Tract 4642, Los Angeles County, California",ca,140,0,ACSSF,5260,,,,,6,37,,,,464200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6073,1656,190,0,3817,0,250,160,27.27,3.13,0,62.85,0,4.12,2.63
6037480002,14000US06037480002,Census Tract 4800.02,"Census Tract 4800.02, Los Angeles County, California",ca,140,0,ACSSF,5261,,,,,6,37,,,,480002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3623,1345,69,0,1837,0,345,27,37.12,1.9,0,50.7,0,9.52,0.75
6037480011,14000US06037480011,Census Tract 4800.11,"Census Tract 4800.11, Los Angeles County, California",ca,140,0,ACSSF,5262,,,,,6,37,,,,480011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5466,1395,28,35,2505,7,1395,101,25.52,0.51,0.64,45.83,0.13,25.52,1.85
6037480012,14000US06037480012,Census Tract 4800.12,"Census Tract 4800.12, Los Angeles County, California",ca,140,0,ACSSF,5263,,,,,6,37,,,,480012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4975,1234,51,0,3051,0,454,185,24.8,1.03,0,61.33,0,9.13,3.72
6037480101,14000US06037480101,Census Tract 4801.01,"Census Tract 4801.01, Los Angeles County, California",ca,140,0,ACSSF,5264,,,,,6,37,,,,480101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3731,612,3,15,2746,0,190,165,16.4,0.08,0.4,73.6,0,5.09,4.42
6037480102,14000US06037480102,Census Tract 4801.02,"Census Tract 4801.02, Los Angeles County, California",ca,140,0,ACSSF,5265,,,,,6,37,,,,480102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4487,1316,97,73,2599,0,240,162,29.33,2.16,1.63,57.92,0,5.35,3.61
6037480201,14000US06037480201,Census Tract 4802.01,"Census Tract 4802.01, Los Angeles County, California",ca,140,0,ACSSF,5266,,,,,6,37,,,,480201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3787,1643,49,0,1468,0,457,170,43.39,1.29,0,38.76,0,12.07,4.49
6037480202,14000US06037480202,Census Tract 4802.02,"Census Tract 4802.02, Los Angeles County, California",ca,140,0,ACSSF,5267,,,,,6,37,,,,480202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553,764,27,30,1121,0,462,149,29.93,1.06,1.18,43.91,0,18.1,5.84
6037480302,14000US06037480302,Census Tract 4803.02,"Census Tract 4803.02, Los Angeles County, California",ca,140,0,ACSSF,5268,,,,,6,37,,,,480302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4672,1606,41,99,1991,8,713,214,34.38,0.88,2.12,42.62,0.17,15.26,4.58
6037480303,14000US06037480303,Census Tract 4803.03,"Census Tract 4803.03, Los Angeles County, California",ca,140,0,ACSSF,5269,,,,,6,37,,,,480303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4103,833,230,0,1826,13,1113,88,20.3,5.61,0,44.5,0.32,27.13,2.14
