Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,ACS19_5yr_B25058001,ACS19_5yr_B25058001s,ACS19_5yr_B25105001,ACS19_5yr_B25105001s,ACS19_5yr_B25106001,ACS19_5yr_B25106002,ACS19_5yr_B25106003,ACS19_5yr_B25106004,ACS19_5yr_B25106005,ACS19_5yr_B25106006,ACS19_5yr_B25106007,ACS19_5yr_B25106008,ACS19_5yr_B25106009,ACS19_5yr_B25106010,ACS19_5yr_B25106011,ACS19_5yr_B25106012,ACS19_5yr_B25106013,ACS19_5yr_B25106014,ACS19_5yr_B25106015,ACS19_5yr_B25106016,ACS19_5yr_B25106017,ACS19_5yr_B25106018,ACS19_5yr_B25106019,ACS19_5yr_B25106020,ACS19_5yr_B25106021,ACS19_5yr_B25106022,ACS19_5yr_B25106023,ACS19_5yr_B25106024,ACS19_5yr_B25106025,ACS19_5yr_B25106026,ACS19_5yr_B25106027,ACS19_5yr_B25106028,ACS19_5yr_B25106029,ACS19_5yr_B25106030,ACS19_5yr_B25106031,ACS19_5yr_B25106032,ACS19_5yr_B25106033,ACS19_5yr_B25106034,ACS19_5yr_B25106035,ACS19_5yr_B25106036,ACS19_5yr_B25106037,ACS19_5yr_B25106038,ACS19_5yr_B25106039,ACS19_5yr_B25106040,ACS19_5yr_B25106041,ACS19_5yr_B25106042,ACS19_5yr_B25106043,ACS19_5yr_B25106044,ACS19_5yr_B25106045,ACS19_5yr_B25106046,ACS19_5yr_B25106001s,ACS19_5yr_B25106002s,ACS19_5yr_B25106003s,ACS19_5yr_B25106004s,ACS19_5yr_B25106005s,ACS19_5yr_B25106006s,ACS19_5yr_B25106007s,ACS19_5yr_B25106008s,ACS19_5yr_B25106009s,ACS19_5yr_B25106010s,ACS19_5yr_B25106011s,ACS19_5yr_B25106012s,ACS19_5yr_B25106013s,ACS19_5yr_B25106014s,ACS19_5yr_B25106015s,ACS19_5yr_B25106016s,ACS19_5yr_B25106017s,ACS19_5yr_B25106018s,ACS19_5yr_B25106019s,ACS19_5yr_B25106020s,ACS19_5yr_B25106021s,ACS19_5yr_B25106022s,ACS19_5yr_B25106023s,ACS19_5yr_B25106024s,ACS19_5yr_B25106025s,ACS19_5yr_B25106026s,ACS19_5yr_B25106027s,ACS19_5yr_B25106028s,ACS19_5yr_B25106029s,ACS19_5yr_B25106030s,ACS19_5yr_B25106031s,ACS19_5yr_B25106032s,ACS19_5yr_B25106033s,ACS19_5yr_B25106034s,ACS19_5yr_B25106035s,ACS19_5yr_B25106036s,ACS19_5yr_B25106037s,ACS19_5yr_B25106038s,ACS19_5yr_B25106039s,ACS19_5yr_B25106040s,ACS19_5yr_B25106041s,ACS19_5yr_B25106042s,ACS19_5yr_B25106043s,ACS19_5yr_B25106044s,ACS19_5yr_B25106045s,ACS19_5yr_B25106046s
6037104404,Census Tract 1044.04,"Census Tract 1044.04, Los Angeles County, California",ca,140,0,ACSSF,3897,,,,,6,37,,,,104404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037104404,,,539620,0,1235,51.51515152,1469,75.75757576,678,309,51,0,5,46,30,0,0,30,21,5,5,11,43,14,0,29,164,80,57,27,0,369,64,0,0,64,72,0,10,62,63,0,12,51,72,11,25,36,81,54,27,0,0,17,23.63636,32.12121,15.75758,7.272727,4.848485,16.9697,15.15152,7.272727,7.272727,15.15152,13.93939,4.848485,4.242424,10.90909,20,10.30303,7.272727,16.36364,29.09091,21.81818,20,13.93939,7.272727,38.18182,22.42424,7.272727,7.272727,22.42424,24.84848,7.272727,9.090909,24.84848,21.81818,7.272727,10.90909,19.39394,23.0303,10.30303,11.51515,16.9697,26.66667,20.60606,15.15152,7.272727,7.272727,10.90909
6037104500,Census Tract 1045,"Census Tract 1045, Los Angeles County, California",ca,140,0,ACSSF,3898,,,,,6,37,,,,104500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037104500,,,531002,0,1424,133.3333333,1524,154.5454545,625,465,29,0,0,29,55,0,8,47,28,24,4,0,84,24,10,50,269,167,64,38,0,160,50,0,0,50,35,0,0,35,34,0,34,0,19,0,0,19,14,0,7,7,0,8,37.57576,42.42424,16.36364,7.272727,7.272727,16.36364,23.0303,7.272727,5.454545,22.42424,13.93939,13.93939,4.242424,7.272727,30.90909,10.30303,9.69697,28.48485,38.18182,36.9697,30.90909,16.9697,7.272727,41.81818,31.51515,7.272727,7.272727,31.51515,15.75758,7.272727,7.272727,15.75758,21.21212,7.272727,21.21212,7.272727,15.75758,7.272727,7.272727,15.75758,10.90909,7.272727,9.090909,6.666667,7.272727,6.060606
6037104610,Census Tract 1046.10,"Census Tract 1046.10, Los Angeles County, California",ca,140,0,ACSSF,3899,,,,,6,37,,,,104610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037104610,,,592138,0,1243,169.6969697,1771,107.2727273,703,452,16,0,0,16,50,0,13,37,53,18,0,35,119,22,11,86,214,95,78,41,0,251,59,0,0,59,100,4,0,96,10,0,3,7,42,0,19,23,31,13,18,0,0,9,26.66667,32.12121,11.51515,7.272727,7.272727,11.51515,17.57576,7.272727,9.090909,15.75758,18.78788,13.33333,7.272727,12.72727,28.48485,13.33333,9.090909,24.84848,34.54546,24.24242,24.84848,15.75758,7.272727,34.54546,21.21212,7.272727,7.272727,21.21212,27.27273,4.242424,7.272727,27.27273,7.272727,7.272727,4.242424,6.060606,18.78788,7.272727,12.72727,13.93939,15.15152,8.484848,12.12121,7.272727,7.272727,6.666667
6037104620,Census Tract 1046.20,"Census Tract 1046.20, Los Angeles County, California",ca,140,0,ACSSF,3900,,,,,6,37,,,,104620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037104620,,,531171,0,1435,72.72727273,1833,96.96969697,661,406,11,0,0,11,65,21,11,33,56,11,0,45,70,39,5,26,204,121,62,21,0,255,18,0,0,18,41,0,0,41,56,0,0,56,47,10,9,28,69,15,54,0,9,15,36.9697,37.57576,6.666667,7.272727,7.272727,6.666667,20.60606,12.12121,7.272727,15.15152,20,10.30303,7.272727,18.78788,26.06061,16.9697,5.454545,15.75758,31.51515,27.87879,26.06061,15.15152,7.272727,39.39394,12.12121,7.272727,7.272727,12.12121,22.42424,7.272727,7.272727,22.42424,16.9697,7.272727,7.272727,16.9697,20.60606,9.090909,8.484848,18.18182,29.69697,14.54545,24.24242,7.272727,9.090909,14.54545
6037104701,Census Tract 1047.01,"Census Tract 1047.01, Los Angeles County, California",ca,140,0,ACSSF,3901,,,,,6,37,,,,104701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037104701,,,550504,0,999,84.24242424,1359,53.33333333,926,201,27,0,9,18,37,7,0,30,22,0,8,14,28,0,10,18,87,28,13,46,0,725,188,0,43,145,187,10,17,160,155,25,43,87,85,20,17,48,90,32,51,7,20,0,29.09091,35.15152,15.15152,7.272727,8.484848,12.72727,16.9697,6.060606,7.272727,16.36364,13.93939,7.272727,7.272727,11.51515,14.54545,7.272727,9.69697,9.090909,26.66667,13.33333,9.090909,21.21212,7.272727,44.84848,37.57576,7.272727,15.15152,34.54546,33.93939,9.69697,9.69697,32.12121,34.54546,14.54545,19.39394,26.66667,29.09091,12.12121,11.51515,23.63636,25.45455,15.75758,21.81818,6.666667,13.33333,7.272727
6037104703,Census Tract 1047.03,"Census Tract 1047.03, Los Angeles County, California",ca,140,0,ACSSF,3902,,,,,6,37,,,,104703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037104703,,,1168596,0,1251,187.2727273,1405,182.4242424,572,213,30,0,0,30,18,11,7,0,30,4,0,26,27,17,0,10,101,34,53,14,7,359,97,0,11,86,104,0,30,74,47,0,13,34,45,6,19,20,66,34,25,7,0,0,34.54546,34.54546,16.36364,7.272727,7.272727,16.36364,9.69697,6.666667,6.060606,7.272727,16.36364,4.242424,7.272727,15.75758,15.15152,9.090909,7.272727,10.30303,29.69697,12.72727,26.06061,13.33333,6.060606,41.81818,29.09091,7.272727,10.90909,27.27273,30.90909,7.272727,20,24.24242,21.21212,7.272727,12.12121,16.9697,20.60606,4.848485,15.75758,13.33333,25.45455,19.39394,15.75758,7.272727,7.272727,7.272727
6037104704,Census Tract 1047.04,"Census Tract 1047.04, Los Angeles County, California",ca,140,0,ACSSF,3903,,,,,6,37,,,,104704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037104704,,,1662670,0,1200,229.0909091,1426,126.0606061,1199,743,45,0,6,39,236,54,52,130,135,10,11,114,75,50,0,25,252,81,159,12,0,456,138,0,0,138,59,0,0,59,148,29,32,87,47,0,36,11,37,7,30,0,9,18,38.18182,63.0303,20,7.272727,5.454545,19.39394,61.81818,28.48485,32.72727,46.06061,47.87879,10.30303,10.90909,44.84848,27.27273,21.21212,7.272727,17.57576,58.18182,30.30303,49.69697,10.30303,7.272727,69.09091,46.66667,7.272727,7.272727,46.66667,29.69697,7.272727,7.272727,29.69697,49.69697,16.9697,24.24242,44.84848,33.33333,7.272727,26.06061,12.12121,19.39394,6.666667,18.18182,7.272727,8.484848,15.75758
6037104810,Census Tract 1048.10,"Census Tract 1048.10, Los Angeles County, California",ca,140,0,ACSSF,3904,,,,,6,37,,,,104810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037104810,,,1123361,0,1586,172.1212121,1960,158.7878788,1095,797,22,0,0,22,49,21,0,28,80,0,11,69,210,76,7,127,436,213,69,154,0,298,38,0,0,38,43,0,0,43,79,10,0,69,55,0,0,55,64,28,36,0,0,19,44.84848,78.78788,15.15152,10.30303,10.30303,15.15152,21.81818,14.54545,10.30303,14.54545,42.42424,10.30303,10.30303,37.57576,47.27273,32.12121,9.69697,39.39394,83.0303,54.54546,36.36364,57.57576,10.30303,81.21212,29.09091,10.30303,10.30303,29.09091,29.69697,10.30303,10.30303,29.69697,43.0303,9.090909,10.30303,41.81818,39.39394,10.30303,10.30303,39.39394,38.78788,26.66667,27.27273,10.30303,10.30303,12.12121
6037104821,Census Tract 1048.21,"Census Tract 1048.21, Los Angeles County, California",ca,140,0,ACSSF,3905,,,,,6,37,,,,104821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037104821,,,531802,0,1259,67.27272727,1584,55.15151515,795,422,6,6,0,0,20,5,0,15,61,23,7,31,122,68,0,54,213,106,77,30,0,373,71,0,0,71,40,0,11,29,65,0,10,55,31,12,4,15,139,61,58,20,22,5,25.45455,35.75758,6.060606,6.060606,7.272727,7.272727,12.12121,4.242424,7.272727,12.12121,22.42424,16.36364,6.060606,15.15152,30.90909,27.27273,7.272727,22.42424,35.75758,26.06061,24.84848,15.75758,7.272727,38.78788,24.24242,7.272727,7.272727,24.24242,20,7.272727,10.30303,18.18182,24.84848,7.272727,9.090909,24.24242,16.36364,11.51515,4.242424,11.51515,31.51515,24.84848,21.81818,12.72727,13.33333,4.242424
6037104822,Census Tract 1048.22,"Census Tract 1048.22, Los Angeles County, California",ca,140,0,ACSSF,3906,,,,,6,37,,,,104822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037104822,,,604352,0,1431,63.63636364,1663,55.75757576,625,209,3,0,0,3,27,0,5,22,14,0,0,14,31,10,5,16,134,78,48,8,0,416,114,0,19,95,64,0,0,64,28,0,0,28,73,0,19,54,116,20,77,19,15,6,25.45455,26.66667,3.030303,7.272727,7.272727,3.030303,16.9697,7.272727,5.454545,16.36364,9.69697,7.272727,7.272727,9.69697,12.12121,6.060606,4.242424,8.484848,22.42424,19.39394,18.78788,4.848485,7.272727,27.87879,30.30303,7.272727,9.69697,28.48485,27.27273,7.272727,7.272727,27.27273,13.33333,7.272727,7.272727,13.33333,21.21212,7.272727,12.72727,18.18182,30.30303,14.54545,26.66667,18.18182,13.93939,5.454545
6037106010,Census Tract 1060.10,"Census Tract 1060.10, Los Angeles County, California",ca,140,0,ACSSF,3907,,,,,6,37,,,,106010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037106010,,,2517807,0,1871,229.0909091,2243,138.1818182,959,729,39,0,5,34,47,0,6,41,41,9,0,32,129,17,4,108,473,216,170,87,0,230,27,0,0,27,28,0,0,28,28,0,0,28,39,0,25,14,108,53,13,42,0,0,28.48485,45.45454,15.75758,7.272727,3.636364,15.15152,20,7.272727,5.454545,19.39394,18.78788,6.666667,7.272727,17.57576,40.60606,9.69697,4.848485,38.78788,45.45454,39.39394,41.81818,24.84848,7.272727,41.81818,18.18182,7.272727,7.272727,18.18182,16.9697,7.272727,7.272727,16.9697,16.36364,7.272727,7.272727,16.36364,21.21212,7.272727,18.18182,9.69697,35.15152,27.87879,9.090909,23.0303,7.272727,7.272727
6037106020,Census Tract 1060.20,"Census Tract 1060.20, Los Angeles County, California",ca,140,0,ACSSF,3908,,,,,6,37,,,,106020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037106020,,,2010764,7144,1442,509.6969697,2152,129.6969697,1451,1186,77,0,0,77,48,20,0,28,84,18,17,49,249,33,64,152,728,283,311,134,0,265,24,0,0,24,42,0,0,42,47,0,0,47,62,0,12,50,79,20,13,46,0,11,42.42424,78.18182,44.84848,10.30303,10.30303,44.84848,19.39394,12.72727,10.30303,15.15152,36.9697,12.72727,10.90909,33.33333,58.18182,23.0303,40,38.18182,90.30303,61.21212,64.84849,43.63636,10.30303,65.45454,16.36364,10.30303,10.30303,16.36364,25.45455,10.30303,10.30303,25.45455,35.15152,10.30303,10.30303,35.15152,36.9697,10.30303,12.12121,34.54546,30.90909,14.54545,9.69697,23.63636,10.30303,10.90909
6037106111,Census Tract 1061.11,"Census Tract 1061.11, Los Angeles County, California",ca,140,0,ACSSF,3909,,,,,6,37,,,,106111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037106111,,,3813566,12394,2417,216.969697,2131,89.09090909,1298,1151,90,0,0,90,73,14,0,59,92,7,16,69,153,31,23,99,743,382,251,110,0,147,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,75,0,32,43,0,47,49.09091,74.54546,53.33333,7.272727,7.272727,53.33333,26.66667,9.090909,7.272727,26.06061,38.78788,6.666667,11.51515,35.75758,36.36364,17.57576,15.15152,25.45455,75.75758,63.63636,61.81818,32.12121,7.272727,55.15152,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,16.9697,7.272727,7.272727,16.9697,43.0303,7.272727,31.51515,29.69697,7.272727,32.12121
6037106112,Census Tract 1061.12,"Census Tract 1061.12, Los Angeles County, California",ca,140,0,ACSSF,3910,,,,,6,37,,,,106112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037106112,,,3222752,0,1902,126.6666667,2273,130.3030303,1447,1184,56,0,0,56,45,9,21,15,87,27,15,45,179,0,0,179,817,366,260,191,0,263,40,0,0,40,56,0,0,56,0,0,0,0,27,0,0,27,69,10,45,14,12,59,60.60606,82.42424,32.72727,10.30303,10.30303,32.72727,23.0303,9.69697,15.75758,12.72727,30.30303,18.18182,10.30303,21.81818,53.33333,10.30303,10.30303,53.33333,76.36364,66.66666,59.39394,48.48485,10.30303,73.93939,35.15152,10.30303,10.30303,35.15152,30.30303,10.30303,10.30303,30.30303,10.30303,10.30303,10.30303,10.30303,26.66667,10.30303,10.30303,26.66667,35.75758,11.51515,32.12121,13.93939,10.90909,40.60606
6037106113,Census Tract 1061.13,"Census Tract 1061.13, Los Angeles County, California",ca,140,0,ACSSF,3911,,,,,6,37,,,,106113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037106113,,,1443463,0,1914,266.0606061,1959,92.12121212,982,784,22,6,6,10,66,10,6,50,7,0,0,7,124,43,11,70,565,289,189,87,0,198,0,0,0,0,46,0,0,46,46,0,0,46,50,0,20,30,46,19,22,5,0,10,35.15152,61.81818,10.30303,5.454545,4.848485,6.666667,21.21212,6.666667,4.848485,19.39394,6.666667,7.272727,7.272727,6.666667,29.69697,18.78788,7.878788,24.24242,65.45454,48.48485,47.27273,34.54546,7.272727,55.75758,7.272727,7.272727,7.272727,7.272727,24.84848,7.272727,7.272727,24.84848,25.45455,7.272727,7.272727,25.45455,30.30303,7.272727,18.18182,20.60606,25.45455,18.18182,16.9697,4.848485,7.272727,6.666667
6037106114,Census Tract 1061.14,"Census Tract 1061.14, Los Angeles County, California",ca,140,0,ACSSF,3912,,,,,6,37,,,,106114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037106114,,,1011791,3298,1223,44.84848485,1504,66.06060606,1594,703,9,0,0,9,111,6,0,105,95,20,18,57,181,29,20,132,307,168,104,35,0,891,126,0,0,126,190,9,0,181,168,0,24,144,169,62,47,60,189,45,137,7,0,49,50.30303,58.18182,8.484848,10.30303,10.30303,8.484848,42.42424,9.090909,10.30303,43.0303,27.27273,12.72727,12.12121,26.06061,39.39394,10.30303,12.72727,38.78788,45.45454,37.57576,31.51515,15.15152,10.30303,62.42424,40.60606,10.30303,10.30303,40.60606,56.9697,9.69697,10.30303,55.75758,52.12121,10.30303,23.0303,47.87879,55.15152,37.57576,27.27273,29.09091,57.57576,30.90909,44.84848,7.272727,10.30303,18.78788
6037106403,Census Tract 1064.03,"Census Tract 1064.03, Los Angeles County, California",ca,140,0,ACSSF,3913,,,,,6,37,,,,106403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037106403,,,1105644,0,1572,135.7575758,1926,113.3333333,828,664,53,0,12,41,46,6,10,30,60,6,0,54,167,21,20,126,333,160,84,89,5,164,32,0,0,32,43,0,0,43,5,0,0,5,26,18,0,8,58,3,20,35,0,0,46.06061,50.90909,18.78788,7.272727,7.878788,20,18.18182,5.454545,6.666667,16.9697,29.69697,5.454545,7.272727,29.69697,35.75758,11.51515,9.69697,33.33333,52.72727,33.93939,31.51515,43.0303,4.848485,45.45454,21.81818,7.272727,7.272727,21.81818,27.27273,7.272727,7.272727,27.27273,4.848485,7.272727,7.272727,4.848485,16.9697,16.36364,7.272727,6.060606,27.87879,3.030303,12.72727,26.66667,7.272727,7.272727
6037106405,Census Tract 1064.05,"Census Tract 1064.05, Los Angeles County, California",ca,140,0,ACSSF,3914,,,,,6,37,,,,106405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037106405,,,1171734,0,1228,93.93939394,1436,72.72727273,1184,468,41,0,6,35,40,0,36,4,38,15,0,23,67,19,0,48,282,122,50,110,0,716,66,0,14,52,129,13,0,116,74,0,12,62,180,0,87,93,149,62,11,76,55,63,55.75758,70.90909,30.90909,7.272727,9.090909,27.87879,35.75758,7.272727,34.54546,7.878788,20.60606,13.93939,7.272727,16.36364,33.33333,14.54545,7.272727,26.06061,50.30303,33.33333,22.42424,38.18182,7.272727,90.90909,34.54546,7.272727,13.33333,31.51515,47.27273,13.33333,7.272727,44.84848,38.18182,7.272727,11.51515,36.9697,64.24242,7.272727,44.24242,49.69697,66.06061,33.33333,12.12121,49.69697,36.36364,39.39394
6037106406,Census Tract 1064.06,"Census Tract 1064.06, Los Angeles County, California",ca,140,0,ACSSF,3915,,,,,6,37,,,,106406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037106406,,,2085951,916,1470,75.15151515,1872,96.96969697,1660,1268,54,0,0,54,89,15,0,74,160,7,6,147,181,59,28,94,773,329,288,156,11,392,31,0,0,31,28,0,0,28,0,0,0,0,75,0,44,31,208,40,121,47,0,50,73.33334,92.72727,22.42424,10.30303,10.30303,22.42424,28.48485,13.33333,10.30303,26.06061,44.24242,6.060606,6.060606,44.84848,65.45454,43.63636,20.60606,35.75758,99.39394,59.39394,72.72727,53.33333,11.51515,75.75758,17.57576,10.30303,10.30303,17.57576,16.9697,10.30303,10.30303,16.9697,10.30303,10.30303,10.30303,10.30303,44.84848,10.30303,36.36364,29.09091,68.48485,32.72727,62.42424,29.09091,10.30303,32.12121
6037106407,Census Tract 1064.07,"Census Tract 1064.07, Los Angeles County, California",ca,140,0,ACSSF,3916,,,,,6,37,,,,106407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037106407,,,232136,0,1426,58.78787879,1532,81.21212121,913,204,16,5,0,11,62,0,6,56,38,12,0,26,12,0,0,12,76,52,6,18,0,709,273,5,39,229,104,4,6,94,77,0,0,77,166,5,10,151,71,43,28,0,5,13,23.63636,32.72727,8.484848,5.454545,7.272727,6.666667,24.84848,7.272727,5.454545,24.24242,15.15152,9.69697,7.272727,14.54545,7.878788,7.272727,7.272727,7.878788,22.42424,18.78788,4.848485,13.33333,7.272727,41.21212,45.45454,4.848485,16.36364,44.84848,27.87879,4.848485,5.454545,27.87879,24.84848,7.272727,7.272727,24.84848,35.75758,4.242424,6.666667,33.33333,27.87879,21.21212,17.57576,7.272727,4.242424,12.72727
6037106408,Census Tract 1064.08,"Census Tract 1064.08, Los Angeles County, California",ca,140,0,ACSSF,3917,,,,,6,37,,,,106408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037106408,,,229070,0,1329,63.03030303,1536,52.72727273,956,179,11,0,0,11,0,0,0,0,25,0,0,25,61,0,22,39,82,16,42,24,0,777,114,0,12,102,121,0,5,116,154,4,11,139,149,0,72,77,206,105,77,24,15,18,29.09091,35.75758,7.878788,7.272727,7.272727,7.878788,7.272727,7.272727,7.272727,7.272727,12.12121,7.272727,7.272727,12.12121,24.24242,7.272727,14.54545,18.78788,30.30303,8.484848,23.0303,13.33333,7.272727,45.45454,34.54546,7.272727,10.90909,34.54546,28.48485,7.272727,4.848485,27.87879,30.30303,4.242424,7.272727,29.69697,36.9697,7.272727,29.09091,29.69697,43.63636,26.06061,30.30303,16.36364,13.33333,13.33333
6037106510,Census Tract 1065.10,"Census Tract 1065.10, Los Angeles County, California",ca,140,0,ACSSF,3918,,,,,6,37,,,,106510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037106510,,,5708883,8398,1845,132.1212121,2371,200.6060606,1635,1129,78,0,13,65,80,0,9,71,75,0,40,35,195,30,33,132,691,201,168,322,10,506,63,0,0,63,63,0,0,63,21,0,0,21,146,0,26,120,207,66,124,17,0,6,51.51515,93.33334,36.36364,10.30303,12.72727,32.72727,29.09091,10.30303,9.69697,27.87879,43.63636,10.30303,37.57576,20,64.24242,20,24.84848,56.36364,91.51515,44.24242,47.27273,87.87878,9.69697,92.12122,34.54546,10.30303,10.30303,34.54546,30.90909,10.30303,10.30303,30.90909,15.15152,10.30303,10.30303,15.15152,68.48485,10.30303,12.12121,66.66666,73.93939,37.57576,63.0303,16.36364,10.30303,8.484848
6037106520,Census Tract 1065.20,"Census Tract 1065.20, Los Angeles County, California",ca,140,0,ACSSF,3919,,,,,6,37,,,,106520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037106520,,,2205882,0,1531,123.030303,1759,125.4545455,1433,983,86,19,0,67,154,9,26,119,113,35,42,36,150,28,28,94,480,192,221,67,0,450,104,0,0,104,59,0,0,59,31,0,0,31,100,0,0,100,126,60,49,17,0,30,43.0303,72.12122,29.69697,11.51515,10.30303,27.27273,46.66667,8.484848,16.36364,45.45454,46.06061,27.87879,25.45455,19.39394,42.42424,15.75758,20,37.57576,56.9697,35.75758,50.30303,30.90909,10.30303,70.30303,41.21212,10.30303,10.30303,41.21212,29.09091,10.30303,10.30303,29.09091,23.63636,10.30303,10.30303,23.63636,37.57576,10.30303,10.30303,37.57576,41.21212,29.09091,27.87879,15.15152,10.30303,18.78788
6037106603,Census Tract 1066.03,"Census Tract 1066.03, Los Angeles County, California",ca,140,0,ACSSF,3920,,,,,6,37,,,,106603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037106603,,,15302667,3978,3020,176.969697,2837,175.1515152,990,867,27,0,9,18,42,0,0,42,53,6,7,40,113,7,20,86,632,339,99,194,0,123,8,0,0,8,6,0,0,6,13,0,0,13,20,0,0,20,76,19,22,35,0,0,24.24242,33.33333,12.12121,7.272727,7.878788,9.090909,15.75758,7.272727,7.272727,15.75758,18.18182,6.666667,6.060606,15.75758,27.27273,6.666667,10.30303,25.45455,40,32.12121,21.81818,29.69697,7.272727,30.90909,6.666667,7.272727,7.272727,6.666667,6.060606,7.272727,7.272727,6.060606,8.484848,7.272727,7.272727,8.484848,13.33333,7.272727,7.272727,13.33333,21.81818,9.090909,11.51515,20,7.272727,7.272727
6037106604,Census Tract 1066.04,"Census Tract 1066.04, Los Angeles County, California",ca,140,0,ACSSF,3921,,,,,6,37,,,,106604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037106604,,,2611563,8851,1233,67.87878788,1666,123.6363636,1230,587,42,0,0,42,84,34,12,38,50,26,0,24,67,7,0,60,344,177,71,96,0,643,44,0,6,38,91,0,0,91,123,0,24,99,186,0,84,102,162,53,86,23,19,18,42.42424,60.60606,24.24242,10.30303,10.30303,24.24242,41.81818,34.54546,9.090909,24.84848,26.06061,15.15152,10.30303,23.0303,35.75758,7.878788,10.30303,35.15152,66.06061,40.60606,37.57576,49.69697,10.30303,64.24242,20.60606,10.30303,6.060606,22.42424,31.51515,10.30303,10.30303,31.51515,48.48485,10.30303,24.84848,43.0303,55.75758,10.30303,39.39394,47.87879,54.54546,33.33333,45.45454,13.93939,18.78788,13.93939
6037106641,Census Tract 1066.41,"Census Tract 1066.41, Los Angeles County, California",ca,140,0,ACSSF,3922,,,,,6,37,,,,106641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037106641,,,1135493,0,2550,184.8484848,2708,121.2121212,794,717,30,0,0,30,55,16,6,33,41,0,0,41,75,32,0,43,512,254,163,95,4,77,14,0,0,14,0,0,0,0,0,0,0,0,29,0,0,29,34,6,0,28,0,0,13.33333,26.66667,11.51515,7.272727,7.272727,11.51515,20.60606,10.30303,5.454545,16.9697,18.18182,7.272727,7.272727,18.18182,20.60606,14.54545,7.272727,17.57576,35.75758,35.15152,31.51515,27.87879,3.636364,22.42424,8.484848,7.272727,7.272727,8.484848,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,13.93939,7.272727,7.272727,13.93939,20,6.666667,7.272727,20,7.272727,7.272727
